Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",SPDR S&P 500 ETF TRUST,SPY,2012-03-31,PUT,5155000.0,725876000.0,0.0,0.0,18.4558,,1,999999,,new,FINANCE,3962
"TRIAN FUND MANAGEMENT, L.P.",Family Dollar Stores Inc.,FDO,2012-03-31,SH,9966201.0,630661000.0,9966201.0,574651000.0,16.0349,20.9408,2,1,0.0,,CONSUMER DISCRETIONARY,2705
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2012-03-31,SH,12401319.0,471374000.0,13730919.0,512987000.0,11.985,18.6937,3,2,-9.683256,reduction,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",State Street Corp. (State Street Bank & Trust Co. Boston MA),STT,2012-03-31,SH,9843416.0,447876000.0,9843416.0,396788000.0,11.3875,14.4593,4,4,0.0,,FINANCE,281
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2012-03-31,SH,83000245.0,415831000.0,76623145.0,410700000.0,10.5727,14.9663,5,3,8.322681,addition,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",Legg Mason Inc.,LM,2012-03-31,SH,14702269.0,410634000.0,14702269.0,353590000.0,10.4406,12.8851,6,5,0.0,,FINANCE,2833
"TRIAN FUND MANAGEMENT, L.P.",Trane Technologies Plc,TT,2012-03-31,SH,5986407.0,247538000.0,0.0,0.0,6.2938,,7,999999,,new,INDUSTRIALS,3496
"TRIAN FUND MANAGEMENT, L.P.",Tiffany & Co. (DE),TIF,2012-03-31,SH,2765311.0,191166000.0,4481994.0,296977000.0,4.8605,10.8221,8,6,-38.301769,reduction,CONSUMER DISCRETIONARY,3676
"TRIAN FUND MANAGEMENT, L.P.",Lazard Inc.,LAZ,2012-03-31,SH,5598980.0,159907000.0,0.0,0.0,4.0657,,9,999999,,new,FINANCE,6025
"TRIAN FUND MANAGEMENT, L.P.",Dominos Pizza Inc,DPZ,2012-03-31,SH,4150000.0,150645000.0,4150000.0,140893000.0,3.8302,5.1343,10,7,0.0,,CONSUMER DISCRETIONARY,776
"TRIAN FUND MANAGEMENT, L.P.",United States Oil Fund,USO,2012-03-31,SH,156875.0,49234000.0,0.0,0.0,1.2518,,11,999999,,new,FINANCE,7651
"TRIAN FUND MANAGEMENT, L.P.",Heinz (H.J.) Co.,HNZ,2012-03-31,SH,603250.0,32304000.0,1065584.0,57584000.0,0.8213,2.0984,12,8,-43.387851,reduction,CONSUMER STAPLES,413
