Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
THIRD POINT LLC,Martin Marietta Materials Inc.,MLM,2007-03-31,SH,2575000.0,348140000.0,2550000.0,264971000.0,9.142,8.1425,1,1,0.980392,addition,MATERIALS,3842
THIRD POINT LLC,Pogo Producing Co.,PPP,2007-03-31,SH,4615000.0,221982000.0,4475000.0,216769000.0,5.8291,6.6613,2,3,3.128492,addition,ENERGY,97276
THIRD POINT LLC,Mastercard Inc,MA,2007-03-31,SH,19000000.0,201856000.0,17000000.0,167433000.0,5.3006,5.1452,3,6,11.764706,addition,FINANCE,4044
THIRD POINT LLC,PDL BioPharma Inc.,PDLI,2007-03-31,SH,8450000.0,183365000.0,3280000.0,66059000.0,4.8151,2.03,4,13,157.621951,addition,HEALTH CARE,11330
THIRD POINT LLC,Synovus Financial Corp. (Columbus GA),SNV,2007-03-31,SH,785950.0,177870000.0,0.0,0.0,4.6708,,5,999999,,new,FINANCE,722
THIRD POINT LLC,Dade Behring Holdings Inc,DADE,2007-03-31,SH,4000000.0,175400000.0,3415000.0,135951000.0,4.6059,4.1777,6,7,17.130307,addition,HEALTH CARE,97363
THIRD POINT LLC,NYSE EuroNext Inc.,NYX,2007-03-31,SH,1650000.0,154688000.0,1900000.0,184680000.0,4.062,5.6752,7,5,-13.157895,reduction,FINANCE,4359
THIRD POINT LLC,Massey Energy Company,MEE,2007-03-31,SH,4800000.0,115152000.0,4800000.0,111504000.0,3.0238,3.4265,8,9,0.0,,ENERGY,684
THIRD POINT LLC,Plains Exploration & Production Co. LP,PXP,2007-03-31,SH,2000000.0,90280000.0,5500000.0,261415000.0,2.3707,8.0332,9,2,-63.636364,reduction,ENERGY,5152
THIRD POINT LLC,Sears Holdings Corp,SHLDQ,2007-03-31,SH,500000.0,90080000.0,800000.0,134344000.0,2.3655,4.1284,10,8,-37.5,reduction,CONSUMER DISCRETIONARY,1061
THIRD POINT LLC,RYERSON INC 2.40 PFD A,RYI,2007-03-31,SH,1975000.0,78250000.0,500000.0,12545000.0,2.0548,0.3855,11,51,295.0,addition,MATERIALS,34274
THIRD POINT LLC,FEI Company,FEIC,2007-03-31,SH,2130000.0,76808000.0,2100000.0,55377000.0,2.0169,1.7017,12,18,1.428571,addition,INFORMATION TECHNOLOGY,11498
THIRD POINT LLC,ATP Oil & Gas,ATPAQ,2007-03-31,SH,2000000.0,75200000.0,0.0,0.0,1.9747,,13,999999,,new,ENERGY,5436
THIRD POINT LLC,Granite Construction Inc.,GVA,2007-03-31,SH,1350000.0,74601000.0,0.0,0.0,1.959,,14,999999,,new,INDUSTRIALS,5093
THIRD POINT LLC,Dine Brands Global Inc,DIN,2007-03-31,SH,1255000.0,73606000.0,850000.0,44795000.0,1.9329,1.3765,15,20,47.647059,addition,CONSUMER DISCRETIONARY,46044
THIRD POINT LLC,EXCO RESOURCES INC,XCOOQ,2007-03-31,SH,286810.0,71294000.0,340170.0,86241000.0,1.8721,2.6502,16,11,-15.686275,reduction,ENERGY,649
THIRD POINT LLC,Kansas City Southern Industries Inc.,KSU,2007-03-31,SH,2000000.0,71160000.0,0.0,0.0,1.8686,,17,999999,,new,TRANSPORTS,4957
THIRD POINT LLC,Talisman Energy Inc.,TLM,2007-03-31,SH,3750000.0,65850000.0,0.0,0.0,1.7292,,18,999999,,new,ENERGY,142
THIRD POINT LLC,Norfolk Southern Corp.,NSC,2007-03-31,SH,1250000.0,63250000.0,0.0,0.0,1.6609,,19,999999,,new,TRANSPORTS,440
THIRD POINT LLC,Global X U.S. Cash Flow Kings 100 ETF-,FLOW,2007-03-31,SH,5060000.0,53262000.0,5160000.0,55752000.0,1.3986,1.7132,20,17,-1.937984,reduction,INDUSTRIALS,553
THIRD POINT LLC,Motorola Solutions Inc,MSI,2007-03-31,SH,428700.0,53010000.0,107175.0,15420000.0,1.392,0.4739,21,46,300.0,addition,INFORMATION TECHNOLOGY,433
THIRD POINT LLC,FMC Corp. (Food Machinery & Chemical Corp.),FMC,2007-03-31,SH,3228400.0,52801000.0,0.0,0.0,1.3865,,22,999999,,new,MATERIALS,4874
THIRD POINT LLC,CSX Corp,CSX,2007-03-31,SH,11700000.0,52065000.0,2700000.0,10329000.0,1.3672,0.3174,23,54,333.333333,addition,TRANSPORTS,220
THIRD POINT LLC,Life Technologies Corp.,LIFE,2007-03-31,SH,1600000.0,50920000.0,600000.0,16977000.0,1.3371,0.5217,24,44,166.666667,addition,HEALTH CARE,72076
THIRD POINT LLC,Union Pacific Corp.,UNP,2007-03-31,SH,2000000.0,50775000.0,1200000.0,27606000.0,1.3333,0.8483,25,32,66.666667,addition,TRANSPORTS,473
THIRD POINT LLC,Leap Wireless International Inc. (New),LWINQ,2007-03-31,SH,750000.0,49485000.0,750000.0,44603000.0,1.2995,1.3706,26,21,0.0,,COMMUNICATIONS,5946
THIRD POINT LLC,Acorda Therapeutics Inc,ACOR,2007-03-31,SH,19087.15,44472000.0,18670.4,35482000.0,1.1678,1.0904,27,25,2.232143,addition,HEALTH CARE,6006
THIRD POINT LLC,AEP Industries Inc.,AEPI,2007-03-31,SH,1000000.0,42463000.0,1150000.0,60540000.0,1.1151,1.8604,28,14,-13.043478,reduction,MATERIALS,6077
THIRD POINT LLC,ProShares UltraShort QQQ-ProShares UltraShort QQQ,QID,2007-03-31,SH,2265.63,38940000.0,0.0,0.0,1.0225,,29,999999,,new,FINANCE,7504
THIRD POINT LLC,Chipotle Mexican Grill Class B,CMGB,2007-03-31,SH,632500.0,36306000.0,580500.0,30186000.0,0.9534,0.9276,30,27,8.957795,addition,CONSUMER DISCRETIONARY,5063
THIRD POINT LLC,Core-Mark Holding Co Inc,CORE,2007-03-31,SH,3514000.0,31345000.0,3600000.0,30105000.0,0.8231,0.9251,31,28,-2.388889,reduction,CONSUMER STAPLES,896
THIRD POINT LLC,Northern Orion Resources Inc.,NTO,2007-03-31,SH,7600000.0,30932000.0,0.0,0.0,0.8123,,32,999999,,new,MATERIALS,97289
