Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
THIRD POINT LLC,Baxter International Inc.,BAX,2017-12-31,SH,36000000.0,2327040000.0,41000000.0,2572750000.0,16.7956,21.6256,1,1,-12.195122,reduction,HEALTH CARE,206
THIRD POINT LLC,DuPont de Nemours Inc.,DD,2017-12-31,SH,7075687.5,1066520000.0,7105693.61,1041116000.0,7.6977,8.7512,2,3,-0.422283,reduction,MATERIALS,225
THIRD POINT LLC,Alibaba Group Holding Ltd ADR,BABA,2017-12-31,SH,6000000.0,1034580000.0,6600000.0,1139886000.0,7.4671,9.5814,3,2,-9.090909,reduction,COMMUNICATIONS,173707
THIRD POINT LLC,BlackRock Inc. Class A,BLK,2017-12-31,SH,1550000.0,796250000.0,1550000.0,692990000.0,5.747,5.825,4,4,0.0,,FINANCE,5029
THIRD POINT LLC,Alphabet Inc. Class A,GOOGL,2017-12-31,SH,13800000.0,726846000.0,6300000.0,306722000.0,5.2461,2.5782,5,9,119.047619,addition,COMMUNICATIONS,4112
THIRD POINT LLC,Meta Platforms Inc,META,2017-12-31,SH,3400000.0,599964000.0,3400000.0,580958000.0,4.3303,4.8833,6,5,0.0,,COMMUNICATIONS,123861
THIRD POINT LLC,Constellation Brands Inc.,STZ,2017-12-31,SH,2500000.0,571425000.0,2500000.0,498625000.0,4.1243,4.1913,7,6,0.0,,CONSUMER STAPLES,4020
THIRD POINT LLC,Intercontinental Exchange Inc,ICE,2017-12-31,SH,5500000.0,388080000.0,0.0,0.0,2.801,,8,999999,,new,FINANCE,2811
THIRD POINT LLC,Netflix Inc,NFLX,2017-12-31,SH,2000000.0,383920000.0,0.0,0.0,2.771,,9,999999,,new,COMMUNICATIONS,692
THIRD POINT LLC,Time Warner Inc. (New),TWX,2017-12-31,CALL,4000000.0,365880000.0,0.0,0.0,2.6408,,10,999999,,new,COMMUNICATIONS,284
THIRD POINT LLC,Sothebys Holdings Inc.,BID,2017-12-31,SH,6661604.0,343739000.0,6661604.0,307167000.0,2.481,2.5819,11,8,0.0,,CONSUMER DISCRETIONARY,11400
THIRD POINT LLC,Lennar Corp. Class A,LEN,2017-12-31,SH,5300000.0,335172000.0,0.0,0.0,2.4191,,12,999999,,new,CONSUMER DISCRETIONARY,4889
THIRD POINT LLC,Vulcan Materials Company,VMC,2017-12-31,SH,2600000.0,333762000.0,2350000.0,281060000.0,2.4089,2.3625,13,13,10.638298,addition,MATERIALS,3710
THIRD POINT LLC,Aetna Inc.,AET,2017-12-31,SH,1850000.0,333722000.0,0.0,0.0,2.4087,,14,999999,,new,HEALTH CARE,11337
THIRD POINT LLC,Danaher Corp.,DHR,2017-12-31,SH,3733680.0,307234000.0,3722400.0,283074000.0,2.2175,2.3794,15,11,0.30303,addition,HEALTH CARE,4323
THIRD POINT LLC,S&P Global Inc. (McGraw-Hill Inc.),SPGI,2017-12-31,SH,1800000.0,304920000.0,1250000.0,195388000.0,2.2008,1.6424,16,19,44.0,addition,COMMUNICATIONS,251
THIRD POINT LLC,Worldpay Inc Class A,WP,2017-12-31,SH,4000000.0,294200000.0,2750000.0,193792000.0,2.1234,1.6289,17,20,45.454545,addition,INDUSTRIALS,120483
THIRD POINT LLC,Mohawk Industries Inc.,MHK,2017-12-31,SH,1000000.0,275900000.0,900000.0,222759000.0,1.9913,1.8724,18,16,11.111111,addition,CONSUMER DISCRETIONARY,5137
THIRD POINT LLC,NXP Semiconductors N.V.,NXPI,2017-12-31,SH,2150000.0,251744000.0,2700000.0,305343000.0,1.817,2.5666,19,10,-20.37037,reduction,INFORMATION TECHNOLOGY,92604
THIRD POINT LLC,Sherwin-Williams Co.,SHW,2017-12-31,SH,1800000.0,246024000.0,1800000.0,214824000.0,1.7757,1.8057,20,17,0.0,,MATERIALS,11358
THIRD POINT LLC,FMC Corp. (Food Machinery & Chemical Corp.),FMC,2017-12-31,SH,2536600.0,208252000.0,2536600.0,196482000.0,1.5031,1.6516,21,18,0.0,,MATERIALS,4874
THIRD POINT LLC,Dell Technologies Inc,DELL,2017-12-31,SH,2500000.0,203200000.0,2500000.0,193025000.0,1.4666,1.6225,22,21,0.0,,INFORMATION TECHNOLOGY,198242
THIRD POINT LLC,Honeywell International Inc. (Allied Chemical and Dye - Allied Signal),HON,2017-12-31,SH,1275000.0,195534000.0,1275000.0,180718000.0,1.4113,1.519,23,23,0.0,,INDUSTRIALS,416
THIRD POINT LLC,RSP PERMIAN IN,RSPP,2017-12-31,SH,1472000.0,187128000.0,1472000.0,159114000.0,1.3506,1.3375,24,24,0.0,,ENERGY,165224
THIRD POINT LLC,Time Warner Inc. (New),TWX,2017-12-31,SH,2000000.0,182940000.0,2750000.0,281738000.0,1.3204,2.3682,25,12,-27.272727,reduction,COMMUNICATIONS,284
THIRD POINT LLC,Pioneer PE Holding LLC (Parsley Energy Inc),PE,2017-12-31,SH,5750000.0,169280000.0,5350000.0,140919000.0,1.2218,1.1845,26,27,7.476636,addition,ENERGY,167831
THIRD POINT LLC,Dover Corp.,DOV,2017-12-31,SH,2042700.0,166634000.0,2042700.0,150794000.0,1.2027,1.2675,27,26,0.0,,INDUSTRIALS,293
THIRD POINT LLC,DENTSPLY International Inc. (1983),XRAY,2017-12-31,SH,2000000.0,131660000.0,0.0,0.0,0.9503,,28,999999,,new,HEALTH CARE,520
THIRD POINT LLC,Grupo Financiero Galicia S.A. ADR,GGAL,2017-12-31,SH,1825000.0,120176000.0,1675000.0,86330000.0,0.8674,0.7257,29,31,8.955224,addition,FINANCE,9943
THIRD POINT LLC,General Dynamics Corp. (Electric Boat),GD,2017-12-31,SH,550000.0,111898000.0,0.0,0.0,0.8076,,30,999999,,new,INDUSTRIALS,229
THIRD POINT LLC,Pampa Energia S.A.,PAM,2017-12-31,SH,1625000.0,109330000.0,85000.0,5500000.0,0.7891,0.0462,31,37,1811.764706,addition,UTILITIES AND TELECOMMUNICATIONS,29683
THIRD POINT LLC,MGM Resorts International Inc.,MGM,2017-12-31,SH,3000000.0,100170000.0,0.0,0.0,0.723,,32,999999,,new,CONSUMER DISCRETIONARY,254
THIRD POINT LLC,Macerich Company (The),MAC,2017-12-31,SH,1425000.0,93594000.0,1726000.0,94878000.0,0.6755,0.7975,33,30,-17.439166,reduction,REAL ESTATE,247
THIRD POINT LLC,Green Brick Partners Inc,GRBK,2017-12-31,SH,8083022.0,91338000.0,8083022.0,80022000.0,0.6592,0.6726,34,32,0.0,,MATERIALS,9612
THIRD POINT LLC,Elevance Health Inc,ELV,2017-12-31,SH,375000.0,84379000.0,1250000.0,237350000.0,0.609,1.9951,35,15,-70.0,reduction,HEALTH CARE,175259
THIRD POINT LLC,Southwestern Energy Co.,SWN,2017-12-31,SH,15000000.0,83700000.0,0.0,0.0,0.6041,,36,999999,,new,ENERGY,3900
THIRD POINT LLC,Pinnacle Foods Inc,PF,2017-12-31,SH,649000.0,59470000.0,0.0,0.0,0.4292,,37,999999,,new,CONSUMER STAPLES,139905
THIRD POINT LLC,Nexa Resources SA,NEXA,2017-12-31,SH,3000000.0,58830000.0,0.0,0.0,0.4246,,38,999999,,new,MATERIALS,203291
THIRD POINT LLC,PG&E Corp. (Pacific Gas & Electric),PCG,2017-12-31,SH,1250000.0,56038000.0,0.0,0.0,0.4045,,39,999999,,new,UTILITIES AND TELECOMMUNICATIONS,4367
THIRD POINT LLC,Altaba Inc. (Yahoo),AABA,2017-12-31,SH,750000.0,52388000.0,750000.0,49680000.0,0.3781,0.4176,40,33,0.0,,FINANCE,2412
THIRD POINT LLC,Grupo Supervielle SA ADR,SUPV,2017-12-31,SH,1500000.0,43980000.0,1500000.0,37035000.0,0.3174,0.3113,41,34,0.0,,FINANCE,197038
THIRD POINT LLC,Kadmon Holdings Inc,KDMN,2017-12-31,SH,9407745.0,34056000.0,9407745.0,31516000.0,0.2458,0.2649,42,35,0.0,,HEALTH CARE,197379
THIRD POINT LLC,Monsanto Co. (New),MON,2017-12-31,SH,200000.0,23356000.0,0.0,0.0,0.1686,,43,999999,,new,MATERIALS,16
THIRD POINT LLC,iShares 1-3 Year Treasury Bond ETF-iShares 1-3 Year Treasury Bond ETF,SHY,2017-12-31,SH,9995.0,838000.0,0.0,0.0,0.006,,44,999999,,new,FINANCE,5006
THIRD POINT LLC,Exela Technologies Inc,XELA,2017-12-31,SH,0.0,0.0,113.43,6485000.0,,0.0545,999999,36,-100.0,soldall,INFORMATION TECHNOLOGY,176180
THIRD POINT LLC,Shire Plc ADS,SHPG,2017-12-31,SH,0.0,0.0,1200000.0,183768000.0,,1.5447,999999,22,-100.0,soldall,HEALTH CARE,4912
THIRD POINT LLC,T-Mobile US Inc,TMUS,2017-12-31,SH,0.0,0.0,3850000.0,237391000.0,,1.9954,999999,14,-100.0,soldall,UTILITIES AND TELECOMMUNICATIONS,140861
