Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sprint Corp,S,2005-03-31,SH,8426254.0,191697000.0,7041300.0,174976000.0,4.019,4.6579,1,1,19.66901,addition,UTILITIES AND TELECOMMUNICATIONS,461
"GLENVIEW CAPITAL MANAGEMENT, LLC",Yellow Corp,YELLQ,2005-03-31,SH,424.78,188382000.0,304.88,128673000.0,3.9495,3.4253,2,10,39.326948,addition,TRANSPORTS,3517
"GLENVIEW CAPITAL MANAGEMENT, LLC",SpectraSite Inc.,SSI,2005-03-31,SH,2959627.0,171570000.0,2980900.0,172594000.0,3.597,4.5945,3,2,-0.713644,reduction,INFORMATION TECHNOLOGY,107518
"GLENVIEW CAPITAL MANAGEMENT, LLC",RRI Energy Inc.,RRI,2005-03-31,SH,14740051.0,167742000.0,11918700.0,162690000.0,3.5168,4.3308,4,4,23.671634,addition,UTILITIES AND TELECOMMUNICATIONS,11468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Alamosa Holdings Inc,APCS,2005-03-31,SH,14051894.0,163986000.0,6822400.0,85075000.0,3.438,2.2647,5,20,105.96702,addition,COMMUNICATIONS,97974
"GLENVIEW CAPITAL MANAGEMENT, LLC",American Tower Corp. Class A,AMT,2005-03-31,SH,8662151.0,157911000.0,8205200.0,150976000.0,3.3107,4.019,6,5,5.569042,addition,UTILITIES AND TELECOMMUNICATIONS,4850
"GLENVIEW CAPITAL MANAGEMENT, LLC",NTL Inc. (New),NTLI,2005-03-31,SH,2409397.0,153406000.0,1903300.0,138865000.0,3.2162,3.6966,7,7,26.590501,addition,CONSUMER DISCRETIONARY,103474
"GLENVIEW CAPITAL MANAGEMENT, LLC",D.R. Horton Inc.,DHI,2005-03-31,SH,5086826.0,148739000.0,1099972.5,33256000.0,3.1184,0.8853,8,38,362.450289,addition,CONSUMER DISCRETIONARY,4864
"GLENVIEW CAPITAL MANAGEMENT, LLC",Computer Network Technology,CMNT,2005-03-31,SH,5486415.0,148682000.0,3436780.0,106746000.0,3.1172,2.8416,9,12,59.638237,addition,INFORMATION TECHNOLOGY,99250
"GLENVIEW CAPITAL MANAGEMENT, LLC",Virgin Media Inc,VMED,2005-03-31,SH,8204261.0,145954000.0,4849279.0,85250000.0,3.06,2.2694,10,19,69.185172,addition,CONSUMER DISCRETIONARY,2410
