Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fidelity National Information Services Inc,FIS,2008-03-31,SH,15565497.0,593668000.0,15230512.0,633437000.0,7.19,8.0947,1,1,2.199434,addition,FINANCE,2403
"GLENVIEW CAPITAL MANAGEMENT, LLC",Trane Technologies Plc,TT,2008-03-31,SH,12328916.0,549623000.0,12017536.0,558455000.0,6.6565,7.1365,2,2,2.591047,addition,INDUSTRIALS,3496
"GLENVIEW CAPITAL MANAGEMENT, LLC",McKesson Corp.,MCK,2008-03-31,SH,7220018.0,378112000.0,3562366.0,233371000.0,4.5793,2.9823,3,13,102.674795,addition,HEALTH CARE,252
"GLENVIEW CAPITAL MANAGEMENT, LLC",iShares Russell 2000 ETF-iShares Russell 2000 ETF,IWM,2008-03-31,PUT,5164400.0,352677000.0,0.0,0.0,4.2713,,4,999999,,new,FINANCE,4116
"GLENVIEW CAPITAL MANAGEMENT, LLC",CVS Health Corp. (Melville Shoe),CVS,2008-03-31,SH,8380972.0,339513000.0,7723907.0,307025000.0,4.1119,3.9235,5,7,8.506899,addition,CONSUMER STAPLES,221
"GLENVIEW CAPITAL MANAGEMENT, LLC",Johnson Controls International plc (Tyco Laboratories),JCI,2008-03-31,SH,14384018.11,329807000.0,10539942.06,217528000.0,3.9943,2.7798,6,16,36.47151,addition,INDUSTRIALS,2837
"GLENVIEW CAPITAL MANAGEMENT, LLC",NCR Voyix Corp,VYX,2008-03-31,SH,22171224.14,310533000.0,15048138.81,231723000.0,3.7609,2.9612,7,14,47.335324,addition,INFORMATION TECHNOLOGY,3634
"GLENVIEW CAPITAL MANAGEMENT, LLC",American Tower Corp. Class A,AMT,2008-03-31,SH,7657902.0,300266000.0,6747601.0,287448000.0,3.6365,3.6733,8,8,13.490735,addition,UTILITIES AND TELECOMMUNICATIONS,4850
"GLENVIEW CAPITAL MANAGEMENT, LLC",Thermo Fisher Scientific Inc.,TMO,2008-03-31,SH,5104332.0,290130000.0,4835249.0,278897000.0,3.5138,3.564,9,10,5.565029,addition,HEALTH CARE,468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cigna Holding Co,CI,2008-03-31,SH,6824494.0,276870000.0,2648972.0,142329000.0,3.3532,1.8188,10,21,157.628016,addition,FINANCE,11343
"GLENVIEW CAPITAL MANAGEMENT, LLC",Crown Castle International Corp,CCI,2008-03-31,SH,7957139.0,274442000.0,4532993.0,188573000.0,3.3238,2.4098,11,19,75.538303,addition,UTILITIES AND TELECOMMUNICATIONS,2617
"GLENVIEW CAPITAL MANAGEMENT, LLC",Amdocs Ltd,DOX,2008-03-31,SH,8639877.0,245027000.0,4533628.0,156274000.0,2.9675,1.997,12,20,90.573135,addition,INFORMATION TECHNOLOGY,4826
"GLENVIEW CAPITAL MANAGEMENT, LLC",Aetna Inc.,AET,2008-03-31,SH,5505608.0,231731000.0,5997944.0,346261000.0,2.8065,4.4249,13,5,-8.208413,reduction,HEALTH CARE,11337
"GLENVIEW CAPITAL MANAGEMENT, LLC",Nalco Holding Co.,NLC,2008-03-31,SH,10856059.0,229606000.0,13969397.0,337780000.0,2.7808,4.3165,14,6,-22.286846,reduction,MATERIALS,4067
"GLENVIEW CAPITAL MANAGEMENT, LLC",First American Corp (The),FAF,2008-03-31,SH,6723735.0,228204000.0,1607259.0,54840000.0,2.7638,0.7008,15,31,318.335502,addition,FINANCE,2615
"GLENVIEW CAPITAL MANAGEMENT, LLC",Donnelley (R.R.) & Sons Co,RRD,2008-03-31,SH,7415252.0,224756000.0,6641894.0,250665000.0,2.722,3.2033,16,12,11.643637,addition,INDUSTRIALS,3597
"GLENVIEW CAPITAL MANAGEMENT, LLC",Omnicare Inc.,OCR,2008-03-31,SH,12122463.0,220144000.0,12122463.0,276513000.0,2.6662,3.5336,17,11,0.0,,HEALTH CARE,2424
"GLENVIEW CAPITAL MANAGEMENT, LLC",Virgin Media Inc,VMED,2008-03-31,SH,15333188.0,215738000.0,16417144.0,281390000.0,2.6128,3.5959,18,9,-6.602586,reduction,CONSUMER DISCRETIONARY,2410
"GLENVIEW CAPITAL MANAGEMENT, LLC",NRG Energy Inc,NRG,2008-03-31,SH,5041689.0,196575000.0,2450606.0,106209000.0,2.3807,1.3572,19,26,105.732337,addition,UTILITIES AND TELECOMMUNICATIONS,4138
"GLENVIEW CAPITAL MANAGEMENT, LLC",UnitedHealth Group Inc.,UNH,2008-03-31,SH,4744856.0,163033000.0,3656366.0,212801000.0,1.9745,2.7194,20,17,29.769722,addition,HEALTH CARE,153
"GLENVIEW CAPITAL MANAGEMENT, LLC",AT&T Inc. (Southwestern Bell - SBC Corp.),T,2008-03-31,SH,5331769.18,154235000.0,15744086.5,494203000.0,1.868,6.3154,21,3,-66.134782,reduction,UTILITIES AND TELECOMMUNICATIONS,200
"GLENVIEW CAPITAL MANAGEMENT, LLC",VeriSign Inc.,VRSN,2008-03-31,SH,4558680.0,151531000.0,5874370.0,220935000.0,1.8352,2.8233,22,15,-22.397125,reduction,COMMUNICATIONS,960
