Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cigna Holding Co,CI,2022-12-31,SH,1839941.0,609646051.0,1939941.0,538275000.0,13.5071,13.4581,1,1,-5.154796,reduction,FINANCE,11343
"GLENVIEW CAPITAL MANAGEMENT, LLC",Tenet Healthcare Corp.,THC,2022-12-31,SH,8896111.0,434041256.0,8099648.0,417780000.0,9.6165,10.4455,2,2,9.833304,addition,HEALTH CARE,831
"GLENVIEW CAPITAL MANAGEMENT, LLC",SPDR S&P 500 ETF TRUST,SPY,2022-12-31,PUT,718900.0,274928927.0,0.0,0.0,6.0912,,3,999999,,new,FINANCE,3962
"GLENVIEW CAPITAL MANAGEMENT, LLC",DXC Technology Company,DXC,2022-12-31,SH,9704553.0,257170655.0,9647457.0,236170000.0,5.6978,5.9048,4,4,0.591824,addition,INFORMATION TECHNOLOGY,389
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fiserv Inc.,FI,2022-12-31,SH,2523218.0,255021643.0,2646838.0,247665000.0,5.6502,6.1922,5,3,-4.670479,reduction,INFORMATION TECHNOLOGY,651
"GLENVIEW CAPITAL MANAGEMENT, LLC",McKesson Corp.,MCK,2022-12-31,SH,650643.0,244069202.0,652799.0,221867000.0,5.4075,5.5472,6,6,-0.33027,reduction,HEALTH CARE,252
"GLENVIEW CAPITAL MANAGEMENT, LLC",Global Payments Inc.,GPN,2022-12-31,SH,2391312.0,237505108.0,2162010.0,233605000.0,5.2621,5.8407,7,5,10.605964,addition,INFORMATION TECHNOLOGY,409
"GLENVIEW CAPITAL MANAGEMENT, LLC",US Foods Holding Corp,USFD,2022-12-31,SH,3844102.0,130776350.0,4624862.0,122281000.0,2.8974,3.0573,8,9,-16.881801,reduction,CONSUMER DISCRETIONARY,197247
"GLENVIEW CAPITAL MANAGEMENT, LLC",Universal Health Services Class B,UHS,2022-12-31,SH,905748.0,127610836.0,0.0,0.0,2.8273,,9,999999,,new,HEALTH CARE,4274
"GLENVIEW CAPITAL MANAGEMENT, LLC",Coca-Cola European Partners PLC,CCEP,2022-12-31,SH,2068877.0,114450276.0,2059323.0,87768000.0,2.5357,2.1944,10,13,0.463939,addition,CONSUMER STAPLES,3689
"GLENVIEW CAPITAL MANAGEMENT, LLC",Valvoline Inc,VVV,2022-12-31,SH,3493686.0,114068848.0,3393686.0,85996000.0,2.5273,2.1501,11,15,2.946649,addition,MATERIALS,197766
"GLENVIEW CAPITAL MANAGEMENT, LLC",HCA Healthcare Inc,HCA,2022-12-31,SH,439985.0,105578801.0,316829.0,58230000.0,2.3392,1.4559,12,19,38.871442,addition,HEALTH CARE,111617
"GLENVIEW CAPITAL MANAGEMENT, LLC",Baxter International Inc.,BAX,2022-12-31,SH,2009973.0,102448324.0,2257019.0,121563000.0,2.2698,3.0394,13,10,-10.945677,reduction,HEALTH CARE,206
"GLENVIEW CAPITAL MANAGEMENT, LLC",Uber Technologies Inc,UBER,2022-12-31,SH,4005006.0,99043798.0,4092343.0,108447000.0,2.1944,2.7114,14,11,-2.134156,reduction,CONSUMER DISCRETIONARY,211540
"GLENVIEW CAPITAL MANAGEMENT, LLC",FMC Corp. (Food Machinery & Chemical Corp.),FMC,2022-12-31,SH,721996.0,90105101.0,817353.0,86394000.0,1.9963,2.1601,15,14,-11.666563,reduction,MATERIALS,4874
"GLENVIEW CAPITAL MANAGEMENT, LLC",Flextronics International Inc.,FLEX,2022-12-31,SH,4051237.0,86939546.0,3296894.0,54926000.0,1.9262,1.3733,16,21,22.880414,addition,INFORMATION TECHNOLOGY,3497
"GLENVIEW CAPITAL MANAGEMENT, LLC",Aptiv PLC,APTV,2022-12-31,SH,921271.0,85797968.0,2275002.0,177928000.0,1.9009,4.4486,17,7,-59.504607,reduction,INDUSTRIALS,115728
"GLENVIEW CAPITAL MANAGEMENT, LLC",CLARIVATE PLC,CLVT,2022-12-31,SH,10077581.0,84047026.0,4524184.0,42482000.0,1.8621,1.0621,18,26,122.749141,addition,FINANCE,210665
"GLENVIEW CAPITAL MANAGEMENT, LLC",DuPont de Nemours Inc.,DD,2022-12-31,SH,1145046.0,78584507.0,1832482.0,92357000.0,1.7411,2.3091,19,12,-37.513929,reduction,MATERIALS,225
"GLENVIEW CAPITAL MANAGEMENT, LLC",Activision Blizzard Inc,ATVI,2022-12-31,SH,970273.0,74274398.0,465450.0,34602000.0,1.6456,0.8651,20,29,108.459126,addition,INFORMATION TECHNOLOGY,11336
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cigna Holding Co,CI,2022-12-31,CALL,200000.0,66268000.0,200000.0,55494000.0,1.4682,1.3875,21,20,0.0,,FINANCE,11343
"GLENVIEW CAPITAL MANAGEMENT, LLC",Alight Inc.,ALIT,2022-12-31,SH,7825974.0,65425143.0,1720710.0,12613000.0,1.4495,0.3154,22,42,354.810747,addition,FINANCE,241603
"GLENVIEW CAPITAL MANAGEMENT, LLC",Meta Platforms Inc,META,2022-12-31,SH,526142.0,63315928.0,0.0,0.0,1.4028,,23,999999,,new,COMMUNICATIONS,123861
"GLENVIEW CAPITAL MANAGEMENT, LLC",Element Solutions Inc,ESI,2022-12-31,SH,3099385.0,56377813.0,3856683.0,62748000.0,1.2491,1.5688,24,18,-19.635993,reduction,MATERIALS,165240
"GLENVIEW CAPITAL MANAGEMENT, LLC",Norfolk Southern Corp.,NSC,2022-12-31,SH,227578.0,56079771.0,250479.0,52513000.0,1.2425,1.3129,25,22,-9.142882,reduction,TRANSPORTS,440
"GLENVIEW CAPITAL MANAGEMENT, LLC",ZoomInfo Technologies Inc.,ZI,2022-12-31,SH,1746519.0,52587687.0,748710.0,31191000.0,1.1651,0.7798,26,32,133.270425,addition,COMMUNICATIONS,241195
"GLENVIEW CAPITAL MANAGEMENT, LLC",Myriad Genetics Inc,MYGN,2022-12-31,SH,3097768.0,44948614.0,1461484.0,27885000.0,0.9959,0.6972,27,34,111.960446,addition,HEALTH CARE,5138
"GLENVIEW CAPITAL MANAGEMENT, LLC",Expedia Group Inc,EXPE,2022-12-31,SH,504546.0,44198230.0,238400.0,22336000.0,0.9792,0.5585,28,37,111.638423,addition,CONSUMER DISCRETIONARY,936
"GLENVIEW CAPITAL MANAGEMENT, LLC",Lennox International Inc.,LII,2022-12-31,SH,176396.0,42199215.0,149208.0,33224000.0,0.935,0.8307,29,31,18.221543,addition,INDUSTRIALS,176
"GLENVIEW CAPITAL MANAGEMENT, LLC",Corteva Inc,CTVA,2022-12-31,SH,679494.0,39940657.0,1352378.0,77288000.0,0.8849,1.9324,30,16,-49.755616,reduction,MATERIALS,211653
"GLENVIEW CAPITAL MANAGEMENT, LLC",Brookdale Senior Living Inc.,BKD,2022-12-31,SH,13844673.0,37795957.0,9844673.0,42037000.0,0.8374,1.051,31,27,40.631111,addition,HEALTH CARE,3351
"GLENVIEW CAPITAL MANAGEMENT, LLC",Booking Holdings Inc. (Priceline),BKNG,2022-12-31,SH,18589.0,37462040.0,18589.0,30546000.0,0.83,0.7637,32,33,0.0,,CONSUMER DISCRETIONARY,4288
"GLENVIEW CAPITAL MANAGEMENT, LLC",Las Vegas Sands Corp,LVS,2022-12-31,SH,765576.0,36801238.0,1142709.0,42874000.0,0.8154,1.072,33,25,-33.003416,reduction,CONSUMER DISCRETIONARY,3998
"GLENVIEW CAPITAL MANAGEMENT, LLC",Willis Towers Watson Public Limited Co,WTW,2022-12-31,SH,144152.0,35256696.0,351223.0,70575000.0,0.7811,1.7645,34,17,-58.95713,reduction,FINANCE,4158
"GLENVIEW CAPITAL MANAGEMENT, LLC",Alphabet Inc. Class A,GOOGL,2022-12-31,SH,354036.0,31236596.0,0.0,0.0,0.6921,,35,999999,,new,COMMUNICATIONS,4112
