Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
GREENLIGHT CAPITAL INC,Apple Inc,AAPL,2012-03-31,SH,40983600.0,877445000.0,40983600.0,592799000.0,15.8523,11.3374,1,1,0.0,,INFORMATION TECHNOLOGY,195
GREENLIGHT CAPITAL INC,Seagate Technology plc,STX,2012-03-31,SH,14538126.0,391803000.0,14448973.0,236963000.0,7.0785,4.532,2,8,0.61702,addition,INFORMATION TECHNOLOGY,2526
GREENLIGHT CAPITAL INC,General Motors Co,GM,2012-03-31,SH,14813163.0,379957000.0,19009408.0,385321000.0,6.8645,7.3693,3,3,-22.07457,reduction,CONSUMER DISCRETIONARY,107357
GREENLIGHT CAPITAL INC,VanEck Gold Miners ETF-VanEck Gold Miners ETF,GDX,2012-03-31,SH,7264971.0,360125000.0,7264971.0,373637000.0,6.5062,7.1459,4,4,0.0,,FINANCE,7342
GREENLIGHT CAPITAL INC,Marvell Technology Group Ltd,MRVL,2012-03-31,SH,18372247.0,288995000.0,17373557.0,240624000.0,5.2211,4.602,5,6,5.748334,addition,INFORMATION TECHNOLOGY,3999
GREENLIGHT CAPITAL INC,CareFusion Corp.,CFN,2012-03-31,SH,10412441.0,269994000.0,12153424.0,308818000.0,4.8778,5.9062,6,5,-14.325041,reduction,HEALTH CARE,83036
GREENLIGHT CAPITAL INC,Aptiv PLC,APTV,2012-03-31,SH,9776230.57,252633000.0,9776230.57,167405000.0,4.5642,3.2016,7,13,0.0,,INDUSTRIALS,115728
GREENLIGHT CAPITAL INC,Microsoft Corp.,MSFT,2012-03-31,SH,7487295.0,241465000.0,15170942.0,393837000.0,4.3624,7.5322,8,2,-50.647132,reduction,INFORMATION TECHNOLOGY,178
GREENLIGHT CAPITAL INC,Valaris Class A,VALPQ,2012-03-31,SH,960591.25,203377000.0,1262959.5,237032000.0,3.6743,4.5333,9,7,-23.941247,reduction,ENERGY,2736
GREENLIGHT CAPITAL INC,Dell Inc.,DELL,2012-03-31,SH,11964405.0,198610000.0,14100000.0,206282000.0,3.5882,3.9452,10,9,-15.146064,reduction,INFORMATION TECHNOLOGY,7
GREENLIGHT CAPITAL INC,Sprint Corp,S,2012-03-31,SH,68265000.0,194555000.0,73765000.0,172610000.0,3.5149,3.3012,11,11,-7.456111,reduction,UTILITIES AND TELECOMMUNICATIONS,461
GREENLIGHT CAPITAL INC,Best Buy Co. Inc.,BBY,2012-03-31,SH,7714375.0,182676000.0,7714375.0,180285000.0,3.3003,3.448,12,10,0.0,,CONSUMER DISCRETIONARY,208
GREENLIGHT CAPITAL INC,NCR Voyix Corp,VYX,2012-03-31,SH,13671608.7,182093000.0,15665326.9,158191000.0,3.2898,3.0254,13,15,-12.726949,reduction,INFORMATION TECHNOLOGY,3634
GREENLIGHT CAPITAL INC,Einstein Noah Restaurant Group Inc,BAGL,2012-03-31,SH,10733469.0,160143000.0,10733469.0,169803000.0,2.8932,3.2475,14,12,0.0,,CONSUMER DISCRETIONARY,11595
GREENLIGHT CAPITAL INC,Paramount Global,PARA,2012-03-31,SH,4528681.0,153568000.0,5924539.0,160793000.0,2.7744,3.0752,15,14,-23.560618,reduction,COMMUNICATIONS,2509
GREENLIGHT CAPITAL INC,Xerox Corp. (Haloid Co.),XRX,2012-03-31,SH,3848179.25,124373000.0,4238108.0,134942000.0,2.247,2.5808,16,16,-9.200538,reduction,INFORMATION TECHNOLOGY,3685
GREENLIGHT CAPITAL INC,Aspen Insurance Holdings Ltd,AHL,2012-03-31,SH,4101000.0,114581000.0,4493349.0,119073000.0,2.0701,2.2773,17,18,-8.731772,reduction,FINANCE,5209
GREENLIGHT CAPITAL INC,Huntington Ingalls Industries Inc,HII,2012-03-31,SH,2750995.0,110700000.0,3226458.0,100924000.0,2.0,1.9302,18,19,-14.736377,reduction,INDUSTRIALS,111458
GREENLIGHT CAPITAL INC,HCA Healthcare Inc,HCA,2012-03-31,SH,4175000.0,103290000.0,5609534.0,123578000.0,1.8661,2.3635,19,17,-25.57314,reduction,HEALTH CARE,111617
GREENLIGHT CAPITAL INC,Legg Mason Inc.,LM,2012-03-31,SH,3400000.0,94962000.0,3400000.0,81770000.0,1.7156,1.5639,20,20,0.0,,FINANCE,2833
