Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
GREENLIGHT CAPITAL INC,Valaris Class A,VALPQ,2010-12-31,SH,2252901.0,481039000.0,2252901.0,403089000.0,9.7311,10.0307,1,2,0.0,,ENERGY,2736
GREENLIGHT CAPITAL INC,Pfizer Inc.,PFE,2010-12-31,SH,24404419.29,405428000.0,24404419.29,397557000.0,8.2015,9.893,2,3,0.0,,HEALTH CARE,265
GREENLIGHT CAPITAL INC,CIT Group Inc (DEL),CIT,2010-12-31,SH,7337889.0,345615000.0,10590429.0,432301000.0,6.9915,10.7576,3,1,-30.71207,reduction,FINANCE,195358
GREENLIGHT CAPITAL INC,CareFusion Corp.,CFN,2010-12-31,SH,13374724.0,343731000.0,13374724.0,332228000.0,6.9534,8.2674,4,4,0.0,,HEALTH CARE,83036
GREENLIGHT CAPITAL INC,Apple Inc,AAPL,2010-12-31,SH,23450000.0,270144000.0,23450000.0,237641000.0,5.4648,5.9136,5,5,0.0,,INFORMATION TECHNOLOGY,195
GREENLIGHT CAPITAL INC,Cardinal Health Inc.,CAH,2010-12-31,SH,6610500.0,253248000.0,6550500.0,216428000.0,5.123,5.3857,6,6,0.915961,addition,HEALTH CARE,292
GREENLIGHT CAPITAL INC,Sprint Corp,S,2010-12-31,SH,55900000.0,236457000.0,0.0,0.0,4.7833,,7,999999,,new,UTILITIES AND TELECOMMUNICATIONS,461
GREENLIGHT CAPITAL INC,VanEck Gold Miners ETF-VanEck Gold Miners ETF,GDX,2010-12-31,SH,3546971.0,218032000.0,2583371.0,144488000.0,4.4106,3.5955,8,9,37.300101,addition,FINANCE,7342
GREENLIGHT CAPITAL INC,Microsoft Corp.,MSFT,2010-12-31,SH,7684042.0,214538000.0,7660442.0,187605000.0,4.3399,4.6685,9,7,0.308076,addition,INFORMATION TECHNOLOGY,178
GREENLIGHT CAPITAL INC,NCR Voyix Corp,VYX,2010-12-31,SH,18693912.54,176273000.0,18693912.54,156317000.0,3.5659,3.8899,10,8,0.0,,INFORMATION TECHNOLOGY,3634
GREENLIGHT CAPITAL INC,Becton Dickinson and Co.,BDX,2010-12-31,SH,1981837.5,163420000.0,1841412.5,133121000.0,3.3059,3.3127,11,11,7.625939,addition,HEALTH CARE,4305
GREENLIGHT CAPITAL INC,Xerox Corp. (Haloid Co.),XRX,2010-12-31,SH,3375000.0,155520000.0,3375000.0,139725000.0,3.1461,3.477,12,10,0.0,,INFORMATION TECHNOLOGY,3685
GREENLIGHT CAPITAL INC,Granite Real Estate Investment Trusts,GRP.U,2010-12-31,SH,5655235.0,153257000.0,5655235.0,62151000.0,3.1003,1.5466,13,20,0.0,,REAL ESTATE,139082
GREENLIGHT CAPITAL INC,Cardinal Health Inc.,CAH,2010-12-31,CALL,4000000.0,153241000.0,0.0,0.0,3.1,,14,999999,,new,HEALTH CARE,292
GREENLIGHT CAPITAL INC,Einstein Noah Restaurant Group Inc,BAGL,2010-12-31,SH,10733469.0,150806000.0,10733469.0,113775000.0,3.0507,2.8312,15,13,0.0,,CONSUMER DISCRETIONARY,11595
GREENLIGHT CAPITAL INC,BP Plc ADR (British Petroleum),BP,2010-12-31,SH,3334333.0,147277000.0,0.0,0.0,2.9793,,16,999999,,new,ENERGY,2506
GREENLIGHT CAPITAL INC,Travelers Companies Inc. (The) (St. Paul Fire and Marine Insurance),TRV,2010-12-31,SH,2132272.0,118789000.0,2132272.0,111092000.0,2.403,2.7645,17,14,0.0,,FINANCE,470
GREENLIGHT CAPITAL INC,Aspen Insurance Holdings Ltd,AHL,2010-12-31,SH,4140000.0,118486000.0,4140000.0,125359000.0,2.3969,3.1195,18,12,0.0,,FINANCE,5209
GREENLIGHT CAPITAL INC,LyondellBasell Industries NV,LYB,2010-12-31,SH,2575000.0,88580000.0,0.0,0.0,1.7919,,19,999999,,new,MATERIALS,90673
GREENLIGHT CAPITAL INC,NVR Inc,NVR,2010-12-31,SH,124000.0,85686000.0,124000.0,80294000.0,1.7334,1.9981,20,19,0.0,,CONSUMER DISCRETIONARY,2611
GREENLIGHT CAPITAL INC,Everest Group Ltd,EG,2010-12-31,SH,980445.0,83162000.0,980445.0,84780000.0,1.6823,2.1097,21,18,0.0,,FINANCE,3601
GREENLIGHT CAPITAL INC,Health Management Associates Inc. (New),HMA,2010-12-31,SH,6539241.0,62384000.0,6539241.0,50090000.0,1.262,1.2465,22,23,0.0,,HEALTH CARE,4803
GREENLIGHT CAPITAL INC,Transatlantic Holdings Inc.,TRH,2010-12-31,SH,1204700.0,62187000.0,1204700.0,61223000.0,1.258,1.5235,23,21,0.0,,FINANCE,2686
GREENLIGHT CAPITAL INC,Health Net Inc.,HNT,2010-12-31,SH,2260670.0,61693000.0,3502337.0,95229000.0,1.248,2.3697,24,16,-35.452528,reduction,HEALTH CARE,2653
GREENLIGHT CAPITAL INC,Nutrien Ltd,NTR,2010-12-31,SH,379000.0,58680000.0,0.0,0.0,1.1871,,25,999999,,new,MATERIALS,267
GREENLIGHT CAPITAL INC,Broadridge Financial Solutions Inc,BR,2010-12-31,SH,2650000.0,58114000.0,2650000.0,60605000.0,1.1756,1.5081,26,22,0.0,,INFORMATION TECHNOLOGY,4307
GREENLIGHT CAPITAL INC,SemGroup Corp,SEMG,2010-12-31,SH,1915000.0,52030000.0,0.0,0.0,1.0525,,27,999999,,new,UTILITIES AND TELECOMMUNICATIONS,89143
GREENLIGHT CAPITAL INC,Ingram Micro Inc.,IM,2010-12-31,SH,2541338.0,48514000.0,1765386.0,29764000.0,0.9814,0.7407,28,25,43.953674,addition,INFORMATION TECHNOLOGY,5109
GREENLIGHT CAPITAL INC,Employers Holdings Inc,EIG,2010-12-31,SH,2325000.0,40640000.0,2325000.0,36665000.0,0.8221,0.9124,29,24,0.0,,FINANCE,7135
GREENLIGHT CAPITAL INC,Oaktree Specialty Lending Corp,OCSL,2010-12-31,SH,761421.18,27734000.0,761421.18,25449000.0,0.561,0.6333,30,27,0.0,,FINANCE,46109
GREENLIGHT CAPITAL INC,EPL Oil & Gas Inc.,EPL,2010-12-31,SH,1739474.0,25849000.0,1739474.0,20890000.0,0.5229,0.5198,31,29,0.0,,ENERGY,647
GREENLIGHT CAPITAL INC,REPUBLIC AWYS HLDGS INC,RJETQ,2010-12-31,SH,3412800.0,24982000.0,3412800.0,28259000.0,0.5054,0.7032,32,26,0.0,,TRANSPORTS,1047
GREENLIGHT CAPITAL INC,Verigy Ltd,VRGY,2010-12-31,SH,1503078.0,19570000.0,2940000.0,23902000.0,0.3959,0.5948,33,28,-48.874898,reduction,INFORMATION TECHNOLOGY,11500
GREENLIGHT CAPITAL INC,Green Brick Partners Inc,GRBK,2010-12-31,SH,377105.2,13124000.0,377105.2,15009000.0,0.2655,0.3735,34,30,0.0,,MATERIALS,9612
GREENLIGHT CAPITAL INC,Symmetricom Inc.,SYMM,2010-12-31,SH,1709846.0,12123000.0,1709846.0,9781000.0,0.2452,0.2434,35,31,0.0,,INFORMATION TECHNOLOGY,5792
