Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
GREENLIGHT CAPITAL INC,CIT Group Inc (DEL),CIT,2010-09-30,SH,10590429.0,432301000.0,10590429.0,358591000.0,10.7576,10.8107,1,1,0.0,,FINANCE,195358
GREENLIGHT CAPITAL INC,Valaris Class A,VALPQ,2010-09-30,SH,2252901.0,403089000.0,1854220.0,291335000.0,10.0307,8.7831,2,3,21.501278,addition,ENERGY,2736
GREENLIGHT CAPITAL INC,Pfizer Inc.,PFE,2010-09-30,SH,24404419.29,397557000.0,24404419.29,330177000.0,9.893,9.954,3,2,0.0,,HEALTH CARE,265
GREENLIGHT CAPITAL INC,CareFusion Corp.,CFN,2010-09-30,SH,13374724.0,332228000.0,8718724.0,197916000.0,8.2674,5.9667,4,5,53.40231,addition,HEALTH CARE,83036
GREENLIGHT CAPITAL INC,Apple Inc,AAPL,2010-09-30,SH,23450000.0,237641000.0,8750000.0,78602000.0,5.9136,2.3697,5,17,168.0,addition,INFORMATION TECHNOLOGY,195
GREENLIGHT CAPITAL INC,Cardinal Health Inc.,CAH,2010-09-30,SH,6550500.0,216428000.0,6550500.0,220162000.0,5.3857,6.6374,6,4,0.0,,HEALTH CARE,292
GREENLIGHT CAPITAL INC,Microsoft Corp.,MSFT,2010-09-30,SH,7660442.0,187605000.0,7660442.0,176267000.0,4.6685,5.314,7,6,0.0,,INFORMATION TECHNOLOGY,178
GREENLIGHT CAPITAL INC,NCR Voyix Corp,VYX,2010-09-30,SH,18693912.54,156317000.0,18693912.54,139001000.0,3.8899,4.1905,8,7,0.0,,INFORMATION TECHNOLOGY,3634
GREENLIGHT CAPITAL INC,VanEck Gold Miners ETF-VanEck Gold Miners ETF,GDX,2010-09-30,SH,2583371.0,144488000.0,2583371.0,134232000.0,3.5955,4.0468,9,8,0.0,,FINANCE,7342
GREENLIGHT CAPITAL INC,Xerox Corp. (Haloid Co.),XRX,2010-09-30,SH,3375000.0,139725000.0,3375000.0,108540000.0,3.477,3.2722,10,11,0.0,,INFORMATION TECHNOLOGY,3685
GREENLIGHT CAPITAL INC,Becton Dickinson and Co.,BDX,2010-09-30,SH,1841412.5,133121000.0,1841412.5,121479000.0,3.3127,3.6623,11,9,0.0,,HEALTH CARE,4305
GREENLIGHT CAPITAL INC,Aspen Insurance Holdings Ltd,AHL,2010-09-30,SH,4140000.0,125359000.0,4140000.0,102423000.0,3.1195,3.0878,12,14,0.0,,FINANCE,5209
GREENLIGHT CAPITAL INC,Einstein Noah Restaurant Group Inc,BAGL,2010-09-30,SH,10733469.0,113775000.0,10733469.0,115814000.0,2.8312,3.4915,13,10,0.0,,CONSUMER DISCRETIONARY,11595
GREENLIGHT CAPITAL INC,Travelers Companies Inc. (The) (St. Paul Fire and Marine Insurance),TRV,2010-09-30,SH,2132272.0,111092000.0,2132272.0,105014000.0,2.7645,3.1659,14,13,0.0,,FINANCE,470
GREENLIGHT CAPITAL INC,Ralcorp Holdings Inc. (New),RAH,2010-09-30,SH,1765854.0,103268000.0,1765854.0,96769000.0,2.5698,2.9174,15,15,0.0,,CONSUMER STAPLES,11491
GREENLIGHT CAPITAL INC,Health Net Inc.,HNT,2010-09-30,SH,3502337.0,95229000.0,3502337.0,85353000.0,2.3697,2.5732,16,16,0.0,,HEALTH CARE,2653
GREENLIGHT CAPITAL INC,Foster Wheeler AG,FWLT,2010-09-30,SH,3593472.0,87896000.0,3593472.0,75678000.0,2.1873,2.2815,17,18,0.0,,INDUSTRIALS,4810
GREENLIGHT CAPITAL INC,Everest Group Ltd,EG,2010-09-30,SH,980445.0,84780000.0,980445.0,69337000.0,2.1097,2.0903,18,19,0.0,,FINANCE,3601
GREENLIGHT CAPITAL INC,NVR Inc,NVR,2010-09-30,SH,124000.0,80294000.0,84000.0,55023000.0,1.9981,1.6588,19,21,47.619048,addition,CONSUMER DISCRETIONARY,2611
GREENLIGHT CAPITAL INC,Granite Real Estate Investment Trusts,GRP.U,2010-09-30,SH,5655235.0,62151000.0,5655235.0,69164000.0,1.5466,2.0851,20,20,0.0,,REAL ESTATE,139082
GREENLIGHT CAPITAL INC,Transatlantic Holdings Inc.,TRH,2010-09-30,SH,1204700.0,61223000.0,952100.0,45663000.0,1.5235,1.3766,21,24,26.530827,addition,FINANCE,2686
GREENLIGHT CAPITAL INC,Broadridge Financial Solutions Inc,BR,2010-09-30,SH,2650000.0,60605000.0,0.0,0.0,1.5081,,22,999999,,new,INFORMATION TECHNOLOGY,4307
GREENLIGHT CAPITAL INC,Health Management Associates Inc. (New),HMA,2010-09-30,SH,6539241.0,50090000.0,6539241.0,50811000.0,1.2465,1.5318,23,23,0.0,,HEALTH CARE,4803
GREENLIGHT CAPITAL INC,Employers Holdings Inc,EIG,2010-09-30,SH,2325000.0,36665000.0,2325000.0,34248000.0,0.9124,1.0325,24,25,0.0,,FINANCE,7135
GREENLIGHT CAPITAL INC,Ingram Micro Inc.,IM,2010-09-30,SH,1765386.0,29764000.0,0.0,0.0,0.7407,,25,999999,,new,INFORMATION TECHNOLOGY,5109
GREENLIGHT CAPITAL INC,REPUBLIC AWYS HLDGS INC,RJETQ,2010-09-30,SH,3412800.0,28259000.0,3412800.0,20852000.0,0.7032,0.6286,26,28,0.0,,TRANSPORTS,1047
GREENLIGHT CAPITAL INC,Oaktree Specialty Lending Corp,OCSL,2010-09-30,SH,761421.18,25449000.0,761421.18,25198000.0,0.6333,0.7597,27,26,0.0,,FINANCE,46109
GREENLIGHT CAPITAL INC,Verigy Ltd,VRGY,2010-09-30,SH,2940000.0,23902000.0,0.0,0.0,0.5948,,28,999999,,new,INFORMATION TECHNOLOGY,11500
GREENLIGHT CAPITAL INC,EPL Oil & Gas Inc.,EPL,2010-09-30,SH,1739474.0,20890000.0,1739474.0,21239000.0,0.5198,0.6403,29,27,0.0,,ENERGY,647
GREENLIGHT CAPITAL INC,Green Brick Partners Inc,GRBK,2010-09-30,SH,377105.2,15009000.0,377105.2,10031000.0,0.3735,0.3024,30,29,0.0,,MATERIALS,9612
GREENLIGHT CAPITAL INC,Symmetricom Inc.,SYMM,2010-09-30,SH,1709846.0,9781000.0,799562.0,4069000.0,0.2434,0.1227,31,32,113.847832,addition,INFORMATION TECHNOLOGY,5792
GREENLIGHT CAPITAL INC,Furiex Pharmaceuticals Inc,FURX,2010-09-30,SH,490000.0,5528000.0,490000.0,4978000.0,0.1376,0.1501,32,31,0.0,,HEALTH CARE,90445
GREENLIGHT CAPITAL INC,Flagstar Bancorp Inc,FBC,2010-09-30,SH,164999.8,3003000.0,164999.8,5182000.0,0.0747,0.1562,33,30,0.0,,FINANCE,7173
GREENLIGHT CAPITAL INC,M.D.C. Holdings Inc.,MDC,2010-09-30,SH,86127.21,2042000.0,86127.21,1895000.0,0.0508,0.0571,34,34,0.0,,CONSUMER DISCRETIONARY,5126
GREENLIGHT CAPITAL INC,Oritani Financial Corp,ORIT,2010-09-30,SH,200000.0,1996000.0,200000.0,2000000.0,0.0497,0.0603,35,33,0.0,,FINANCE,7427
GREENLIGHT CAPITAL INC,Lockheed Martin Corp.,LMT,2010-09-30,SH,0.0,0.0,725000.0,54013000.0,,1.6284,999999,22,-100.0,soldall,INDUSTRIALS,245
GREENLIGHT CAPITAL INC,Global X Emerging Markets Great Consumer ETF-,EMC,2010-09-30,SH,0.0,0.0,5790000.0,105957000.0,,3.1943,999999,12,-100.0,soldall,INFORMATION TECHNOLOGY,398
