Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
BERKSHIRE HATHAWAY INC,Apple Inc,AAPL,2020-03-31,SH,980622264.0,62340609000.0,980622264.0,71989933000.0,35.5163,29.7417,1,1,0.0,,INFORMATION TECHNOLOGY,195
BERKSHIRE HATHAWAY INC,Bank of America Corp. (North Carolina National Bank),BAC,2020-03-31,SH,925008600.0,19637932000.0,925008600.0,32578803000.0,11.188,13.4595,2,2,0.0,,FINANCE,205
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2020-03-31,SH,400000000.0,17700001000.0,400000000.0,22140000000.0,10.0839,9.1468,3,3,0.0,,CONSUMER STAPLES,386
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2020-03-31,SH,151610700.0,12979391000.0,151610700.0,18874016000.0,7.3945,7.7975,4,4,0.0,,FINANCE,368
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2020-03-31,SH,323212918.0,9276210000.0,323212918.0,17388855000.0,5.2848,7.184,5,5,0.0,,FINANCE,309
BERKSHIRE HATHAWAY INC,Kraft Heinz Co. (The),KHC,2020-03-31,SH,325634818.0,8056205000.0,325634818.0,10462647000.0,4.5897,4.3225,6,6,0.0,,CONSUMER STAPLES,178038
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2020-03-31,SH,24669778.0,5217658000.0,24669778.0,5856852000.0,2.9726,2.4197,7,9,0.0,,FINANCE,2707
BERKSHIRE HATHAWAY INC,JPMorgan Chase & Co. (Chemical Bank),JPM,2020-03-31,SH,57714433.0,5196030000.0,59514932.0,8296382000.0,2.9602,3.4275,8,7,-3.02529,reduction,FINANCE,240
BERKSHIRE HATHAWAY INC,U.S. Bancorp (First National Bank of Cincinnati),USB,2020-03-31,SH,132459618.0,4563233000.0,132459618.0,7853532000.0,2.5997,3.2446,9,8,0.0,,FINANCE,471
BERKSHIRE HATHAWAY INC,Davita Inc.,DVA,2020-03-31,SH,38095570.0,2897549000.0,38565570.0,2893575000.0,1.6508,1.1954,10,13,-1.218704,reduction,HEALTH CARE,3395
BERKSHIRE HATHAWAY INC,Bank Of New York Mellon Corp,BK,2020-03-31,SH,79765057.0,2686487000.0,79765057.0,4014575000.0,1.5305,1.6586,11,11,0.0,,FINANCE,2534
BERKSHIRE HATHAWAY INC,Charter Communications Inc,CHTR,2020-03-31,SH,5426609.0,2367684000.0,5426609.0,2632339000.0,1.3489,1.0875,12,16,0.0,,COMMUNICATIONS,87254
BERKSHIRE HATHAWAY INC,VeriSign Inc.,VRSN,2020-03-31,SH,12815613.0,2307964000.0,12952745.0,2495735000.0,1.3149,1.0311,13,17,-1.05871,reduction,COMMUNICATIONS,960
BERKSHIRE HATHAWAY INC,Delta Air Lines Inc.,DAL,2020-03-31,SH,71886963.0,2050935000.0,70910456.0,4146844000.0,1.1684,1.7132,14,10,1.377099,addition,TRANSPORTS,2421
BERKSHIRE HATHAWAY INC,Southwest Airlines Co.,LUV,2020-03-31,SH,53642713.0,1910218000.0,53649213.0,2895985000.0,1.0883,1.1964,15,12,-0.012116,reduction,TRANSPORTS,458
BERKSHIRE HATHAWAY INC,VISA Inc,V,2020-03-31,SH,10562460.0,1701823000.0,10562460.0,1984686000.0,0.9696,0.8199,16,18,0.0,,FINANCE,45920
BERKSHIRE HATHAWAY INC,General Motors Co,GM,2020-03-31,SH,74681000.0,1551872000.0,75000000.0,2745000000.0,0.8841,1.1341,17,15,-0.425333,reduction,CONSUMER DISCRETIONARY,107357
BERKSHIRE HATHAWAY INC,Costco Co.,COST,2020-03-31,SH,4333363.0,1235572000.0,4333363.0,1273662000.0,0.7039,0.5262,18,23,0.0,,CONSUMER STAPLES,393
BERKSHIRE HATHAWAY INC,Mastercard Inc,MA,2020-03-31,SH,4934756.0,1192040000.0,4934756.0,1473469000.0,0.6791,0.6087,19,21,0.0,,FINANCE,4044
BERKSHIRE HATHAWAY INC,Amazon.com Inc.,AMZN,2020-03-31,SH,10666000.0,1039786000.0,10746000.0,992844000.0,0.5924,0.4102,20,25,-0.744463,reduction,CONSUMER DISCRETIONARY,3573
BERKSHIRE HATHAWAY INC,Liberty Sirius XM Group Series C,LSXMK,2020-03-31,SH,31375451.75,975508000.0,31619531.75,1496721000.0,0.5558,0.6184,21,20,-0.771928,reduction,COMMUNICATIONS,196000
BERKSHIRE HATHAWAY INC,PNC Financial Services Group Inc. (The) (Provident National Trust Co.),PNC,2020-03-31,SH,9197984.0,880431000.0,8671054.0,1384160000.0,0.5016,0.5718,22,22,6.076885,addition,FINANCE,3649
BERKSHIRE HATHAWAY INC,United Airlines Holdings Inc,UAL,2020-03-31,SH,22157608.0,699073000.0,21938642.0,1932575000.0,0.3983,0.7984,23,19,0.998084,addition,TRANSPORTS,4204
BERKSHIRE HATHAWAY INC,Sirius XM Holdings Inc,SIRI,2020-03-31,SH,132418729.0,654149000.0,136275729.0,974372000.0,0.3727,0.4025,24,26,-2.830291,reduction,COMMUNICATIONS,3704
BERKSHIRE HATHAWAY INC,Kroger Co.,KR,2020-03-31,SH,18940079.0,570475000.0,18940079.0,549073000.0,0.325,0.2268,25,35,0.0,,CONSUMER STAPLES,677
BERKSHIRE HATHAWAY INC,M&T Bank Corp. (Buffalo NY) (Manufacturers & Traders Trust),MTB,2020-03-31,SH,5382040.0,556665000.0,5382040.0,913602000.0,0.3171,0.3774,26,27,0.0,,FINANCE,3627
BERKSHIRE HATHAWAY INC,American Airlines Group Inc,AAL,2020-03-31,SH,41909000.0,510871000.0,42500000.0,1218900000.0,0.2911,0.5036,27,24,-1.390588,reduction,TRANSPORTS,164695
BERKSHIRE HATHAWAY INC,Liberty Sirius XM Group Series A,LSXMA,2020-03-31,SH,15112986.12,470925000.0,15112986.12,718350000.0,0.2683,0.2968,28,31,0.0,,COMMUNICATIONS,195998
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2020-03-31,SH,6353727.0,457278000.0,6353727.0,668730000.0,0.2605,0.2763,29,33,0.0,,FINANCE,3707
BERKSHIRE HATHAWAY INC,Axalta Coating Systems Ltd,AXTA,2020-03-31,SH,24070000.0,415689000.0,24264000.0,737626000.0,0.2368,0.3047,30,30,-0.799538,reduction,MATERIALS,174844
BERKSHIRE HATHAWAY INC,Teva Pharmaceutical Industries Ltd ADR,TEVA,2020-03-31,SH,42789295.0,384248000.0,43249295.0,423843000.0,0.2189,0.1751,31,39,-1.063601,reduction,HEALTH CARE,3839
BERKSHIRE HATHAWAY INC,Restaurant Brands International Inc,QSR,2020-03-31,SH,8438225.0,337782000.0,8438225.0,538106000.0,0.1924,0.2223,32,36,0.0,,CONSUMER DISCRETIONARY,175085
BERKSHIRE HATHAWAY INC,STORE Capital Corp,STOR,2020-03-31,SH,18621674.0,337425000.0,18621674.0,693471000.0,0.1922,0.2865,33,32,0.0,,REAL ESTATE,174839
BERKSHIRE HATHAWAY INC,Synchrony Financial,SYF,2020-03-31,SH,20128000.0,323860000.0,20803000.0,749116000.0,0.1845,0.3095,34,29,-3.244724,reduction,FINANCE,173521
BERKSHIRE HATHAWAY INC,Liberty Global plc Class A,LBTYA,2020-03-31,SH,19310000.0,318808000.0,19791000.0,450047000.0,0.1816,0.1859,35,38,-2.430398,reduction,COMMUNICATIONS,4042
BERKSHIRE HATHAWAY INC,StoneCo Ltd,STNE,2020-03-31,SH,14166748.0,308410000.0,14166748.0,565112000.0,0.1757,0.2335,36,34,0.0,,INFORMATION TECHNOLOGY,210526
BERKSHIRE HATHAWAY INC,Goldman Sachs Group Inc,GS,2020-03-31,SH,1920180.0,296841000.0,12004751.0,2760252000.0,0.1691,1.1404,37,14,-84.004833,reduction,FINANCE,232
BERKSHIRE HATHAWAY INC,Suncor Energy Inc.,SU,2020-03-31,SH,14949031.0,236195000.0,15019031.0,492624000.0,0.1346,0.2035,38,37,-0.466075,reduction,ENERGY,127
BERKSHIRE HATHAWAY INC,Occidental Petroleum Corp.,OXY,2020-03-31,SH,18933054.0,219245000.0,18933054.0,780231000.0,0.1249,0.3223,39,28,0.0,,ENERGY,442
BERKSHIRE HATHAWAY INC,Biogen Inc,BIIB,2020-03-31,SH,643022.0,203440000.0,648447.0,192414000.0,0.1159,0.0795,40,41,-0.836614,reduction,HEALTH CARE,4853
BERKSHIRE HATHAWAY INC,RH Common Stock,RH,2020-03-31,SH,1708348.0,171638000.0,1708348.0,364732000.0,0.0978,0.1507,41,40,0.0,,CONSUMER DISCRETIONARY,134658
BERKSHIRE HATHAWAY INC,Liberty Global plc Class C,LBTYK,2020-03-31,SH,7346968.0,115421000.0,7346968.0,160127000.0,0.0658,0.0662,42,42,0.0,,COMMUNICATIONS,4349
BERKSHIRE HATHAWAY INC,Johnson & Johnson Co.,JNJ,2020-03-31,SH,327100.0,42893000.0,327100.0,47714000.0,0.0244,0.0197,43,44,0.0,,HEALTH CARE,239
BERKSHIRE HATHAWAY INC,Procter & Gamble Co. (OH) (1905),PG,2020-03-31,SH,315400.0,34694000.0,315400.0,39393000.0,0.0198,0.0163,44,46,0.0,,CONSUMER STAPLES,272
BERKSHIRE HATHAWAY INC,Mondelez International Inc. (Kraft Foods),MDLZ,2020-03-31,SH,578000.0,28946000.0,578000.0,31836000.0,0.0165,0.0132,45,47,0.0,,CONSUMER STAPLES,3785
BERKSHIRE HATHAWAY INC,Liberty Latin America Ltd Class A,LILA,2020-03-31,SH,2791270.31,27676000.0,2880460.09,52397000.0,0.0158,0.0216,46,43,-3.096373,reduction,UTILITIES AND TELECOMMUNICATIONS,178019
BERKSHIRE HATHAWAY INC,Liberty Latin America Ltd Class C,LILAK,2020-03-31,SH,1363629.24,13174000.0,1363629.24,24987000.0,0.0075,0.0103,47,49,0.0,,COMMUNICATIONS,178021
BERKSHIRE HATHAWAY INC,Vanguard 500 Index Fund-ETF Shares,VOO,2020-03-31,SH,43000.0,10183000.0,43000.0,12719000.0,0.0058,0.0053,48,50,0.0,,FINANCE,113985
BERKSHIRE HATHAWAY INC,SPDR S&P 500 ETF TRUST,SPY,2020-03-31,SH,39400.0,10155000.0,39400.0,12681000.0,0.0058,0.0052,49,51,0.0,,FINANCE,3962
BERKSHIRE HATHAWAY INC,United Parcel Service Inc. Class B,UPS,2020-03-31,SH,59400.0,5549000.0,59400.0,6953000.0,0.0032,0.0029,50,52,0.0,,TRANSPORTS,3795
