Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2007-06-30,SH,400000000.0,10462001000.0,400000000.0,9600001000.0,16.1997,16.6945,1,1,0.0,,CONSUMER STAPLES,386
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2007-06-30,SH,151610700.0,9275543000.0,151610700.0,8550844000.0,14.3626,14.87,2,2,0.0,,FINANCE,368
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2007-06-30,SH,257675468.0,9062446000.0,232244700.0,7996185000.0,14.0326,13.9055,3,3,10.949989,addition,FINANCE,309
BERKSHIRE HATHAWAY INC,Procter & Gamble Co. (OH) (1905),PG,2007-06-30,SH,105246800.0,6440052000.0,100000000.0,6316000000.0,9.972,10.9836,4,4,5.2468,addition,CONSUMER STAPLES,272
BERKSHIRE HATHAWAY INC,Burlington Northern Santa Fe Corp.,BNI,2007-06-30,SH,39027430.0,3322796000.0,34647376.0,2786689000.0,5.1451,4.8461,5,7,12.641806,addition,TRANSPORTS,1052
BERKSHIRE HATHAWAY INC,Johnson & Johnson Co.,JNJ,2007-06-30,SH,53145848.0,3274846000.0,48665600.0,2932589000.0,5.0709,5.0998,6,6,9.206191,addition,HEALTH CARE,239
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2007-06-30,SH,48000000.0,2985600000.0,48000000.0,2978880000.0,4.623,5.1803,7,5,0.0,,FINANCE,2707
BERKSHIRE HATHAWAY INC,Mondelez International Inc. (Kraft Foods),MDLZ,2007-06-30,SH,69583800.0,2452829000.0,0.0,0.0,3.7981,,8,999999,,new,CONSUMER STAPLES,3785
BERKSHIRE HATHAWAY INC,Wesco Financial Corp.,WSC,2007-06-30,SH,5703087.0,2195688000.0,5703087.0,2623420000.0,3.3999,4.5622,9,8,0.0,,FINANCE,11541
BERKSHIRE HATHAWAY INC,Anheuser-Busch,BUD,2007-06-30,SH,35563200.0,1854977000.0,35563200.0,1794519000.0,2.8723,3.1207,10,9,0.0,,CONSUMER STAPLES,111563
BERKSHIRE HATHAWAY INC,ConocoPhillips (Phillips Petroleum),COP,2007-06-30,SH,17938100.0,1408141000.0,17938100.0,1226069000.0,2.1804,2.1322,11,11,0.0,,ENERGY,218
BERKSHIRE HATHAWAY INC,The Washington Post Company,WPO,2007-06-30,SH,1727765.0,1340901000.0,1727765.0,1319148000.0,2.0763,2.294,12,10,0.0,,Communications,4926
BERKSHIRE HATHAWAY INC,U.S. Bancorp (First National Bank of Cincinnati),USB,2007-06-30,SH,37085326.0,1221962000.0,23307300.0,815056000.0,1.8921,1.4174,13,14,59.114638,addition,FINANCE,471
BERKSHIRE HATHAWAY INC,Walmart Inc,WMT,2007-06-30,SH,59832900.0,959520000.0,59832900.0,936385000.0,1.4858,1.6284,14,13,0.0,,CONSUMER STAPLES,345
BERKSHIRE HATHAWAY INC,Union Pacific Corp.,UNP,2007-06-30,SH,29644800.0,853400000.0,42052400.0,1067605000.0,1.3214,1.8566,15,12,-29.505094,reduction,TRANSPORTS,473
BERKSHIRE HATHAWAY INC,USG Corp. (United States Gypsum),USG,2007-06-30,SH,17072192.0,837220000.0,17072192.0,796930000.0,1.2964,1.3859,16,15,0.0,,CONSUMER DISCRETIONARY,4059
BERKSHIRE HATHAWAY INC,M&T Bank Corp. (Buffalo NY) (Manufacturers & Traders Trust),MTB,2007-06-30,SH,6708760.0,717166000.0,6708760.0,777075000.0,1.1105,1.3513,17,16,0.0,,FINANCE,3627
BERKSHIRE HATHAWAY INC,Trane Inc,TT,2007-06-30,SH,11062700.0,652478000.0,11062700.0,586544000.0,1.0103,1.02,18,17,0.0,,INDUSTRIALS,97410
BERKSHIRE HATHAWAY INC,NIKE Inc.,NKE,2007-06-30,SH,32000000.0,466320000.0,32000000.0,425040000.0,0.7221,0.7392,19,18,0.0,,CONSUMER DISCRETIONARY,4000
BERKSHIRE HATHAWAY INC,Bank of America Corp. (North Carolina National Bank),BAC,2007-06-30,SH,8700000.0,425343000.0,0.0,0.0,0.6586,,20,999999,,new,FINANCE,205
BERKSHIRE HATHAWAY INC,COMCAST CORP SPL A (NEW),CMCSK,2007-06-30,SH,12000000.0,335520000.0,12000000.0,305640000.0,0.5195,0.5315,21,21,0.0,,CONSUMER DISCRETIONARY,2829
BERKSHIRE HATHAWAY INC,Elevance Health Inc,ELV,2007-06-30,SH,4200000.0,335286000.0,979700.0,79454000.0,0.5192,0.1382,22,34,328.702664,addition,HEALTH CARE,175259
BERKSHIRE HATHAWAY INC,First Data Corp.,FDC,2007-06-30,SH,10000000.0,326700000.0,10000000.0,269000000.0,0.5059,0.4678,23,24,0.0,,INFORMATION TECHNOLOGY,97351
BERKSHIRE HATHAWAY INC,Costco Co.,COST,2007-06-30,SH,5254000.0,307464000.0,5254000.0,282875000.0,0.4761,0.4919,24,22,0.0,,CONSUMER STAPLES,393
BERKSHIRE HATHAWAY INC,General Electric Co,GE,2007-06-30,SH,1011127.0,297738000.0,1011127.0,275027000.0,0.461,0.4783,25,23,0.0,,INDUSTRIALS,114
BERKSHIRE HATHAWAY INC,SunTrust Banks Inc.,STI,2007-06-30,SH,3204600.0,274762000.0,3204600.0,266110000.0,0.4255,0.4628,26,25,0.0,,FINANCE,11359
BERKSHIRE HATHAWAY INC,UnitedHealth Group Inc.,UNH,2007-06-30,SH,4800000.0,245472000.0,1021400.0,54104000.0,0.3801,0.0941,27,37,369.943215,addition,HEALTH CARE,153
BERKSHIRE HATHAWAY INC,Iron Mountain Inc.,IRM,2007-06-30,SH,9047850.0,236420000.0,9047850.0,236420000.0,0.3661,0.4111,28,27,0.0,,INDUSTRIALS,5651
BERKSHIRE HATHAWAY INC,Lowes Companies Inc.,LOW,2007-06-30,SH,7000000.0,214830000.0,7000000.0,220430000.0,0.3327,0.3833,29,28,0.0,,CONSUMER DISCRETIONARY,138
BERKSHIRE HATHAWAY INC,Johnson Controls International plc (Tyco Laboratories),JCI,2007-06-30,SH,3030747.26,213222000.0,4802933.75,315500000.0,0.3302,0.5487,30,20,-36.898,reduction,INDUSTRIALS,2837
BERKSHIRE HATHAWAY INC,Norfolk Southern Corp.,NSC,2007-06-30,SH,3757100.0,197511000.0,6362800.0,321958000.0,0.3058,0.5599,31,19,-40.952097,reduction,TRANSPORTS,440
BERKSHIRE HATHAWAY INC,Tegna Inc. (Gannett Co.),TGNA,2007-06-30,SH,3447600.0,189446000.0,3447600.0,194065000.0,0.2933,0.3375,32,30,0.0,,COMMUNICATIONS,4336
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2007-06-30,SH,6353727.75,189200000.0,6353727.75,185219000.0,0.293,0.3221,33,31,0.0,,FINANCE,3707
BERKSHIRE HATHAWAY INC,Home Depot Inc. (The),HD,2007-06-30,SH,4181000.0,164522000.0,4181000.0,153610000.0,0.2548,0.2671,34,32,0.0,,CONSUMER DISCRETIONARY,354
BERKSHIRE HATHAWAY INC,Ameriprise Financial Inc.,AMP,2007-06-30,SH,2517562.0,160042000.0,4281462.0,244644000.0,0.2478,0.4254,35,26,-41.198544,reduction,FINANCE,536
BERKSHIRE HATHAWAY INC,Dow Jones & Co.,DJ,2007-06-30,SH,2781800.0,159814000.0,0.0,0.0,0.2475,,36,999999,,new,CONSUMER DISCRETIONARY,12594
BERKSHIRE HATHAWAY INC,Sanofi SA,SNY,2007-06-30,SH,3530685.0,142181000.0,828500.0,36048000.0,0.2202,0.0627,37,38,326.153893,addition,HEALTH CARE,4377
BERKSHIRE HATHAWAY INC,United Parcel Service Inc. Class B,UPS,2007-06-30,SH,1429200.0,104332000.0,1429200.0,100187000.0,0.1616,0.1742,38,33,0.0,,TRANSPORTS,3795
BERKSHIRE HATHAWAY INC,PetroChina Co. Ltd.,PTRCY,2007-06-30,SH,659000.0,97980000.0,659000.0,77162000.0,0.1517,0.1342,39,35,0.0,,ENERGY,3804
