Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Target Corp.,TGT,2008-09-30,SH,19608749.0,961810000.0,19608749.0,911610000.0,24.7454,29.9812,1,1,0.0,,CONSUMER DISCRETIONARY,305
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Global X Emerging Markets Great Consumer ETF-,EMC,2008-09-30,SH,58615731.0,701044000.0,39916259.0,586370000.0,18.0365,19.2847,2,2,46.846755,addition,INFORMATION TECHNOLOGY,398
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Keurig Dr Pepper Inc,KDP,2008-09-30,SH,22128910.0,585974000.0,21379268.0,448537000.0,15.0759,14.7516,3,4,3.506397,addition,CONSUMER STAPLES,45986
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Wachovia Corp.,WB,2008-09-30,SH,96599975.0,338100000.0,0.0,0.0,8.6986,,4,999999,,new,FINANCE,287
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Wendys Co. (The),WEN,2008-09-30,SH,55619748.0,292560000.0,0.0,0.0,7.527,,5,999999,,new,CONSUMER DISCRETIONARY,11361
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Longs Drug Stores Inc.,LDG,2008-09-30,SH,3137659.0,237332000.0,85757.0,3611000.0,6.1061,0.1188,6,10,3558.778875,addition,CONSUMER STAPLES,11412
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Barnes & Noble Inc,BKS,2008-09-30,SH,6540451.0,170575000.0,6540451.0,162464000.0,4.3886,5.3431,7,6,0.0,,CONSUMER DISCRETIONARY,2796
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",VISA Inc,V,2008-09-30,SH,10814472.0,165975000.0,0.0,0.0,4.2702,,8,999999,,new,FINANCE,45920
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",American International Group Inc.,AIG,2008-09-30,SH,1654428.4,110185000.0,0.0,0.0,2.8348,,9,999999,,new,FINANCE,193
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Mastercard Inc,MA,2008-09-30,SH,5699240.0,101064000.0,0.0,0.0,2.6002,,10,999999,,new,FINANCE,4044
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Target Corp.,TGT,2008-09-30,CALL,2012800.0,98728000.0,12000.0,558000.0,2.5401,0.0184,11,12,16673.333333,addition,CONSUMER DISCRETIONARY,305
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Borders Group Inc.,BGPIQ,2008-09-30,SH,10597880.0,69522000.0,10597880.0,63588000.0,1.7887,2.0913,12,7,0.0,,CONSUMER DISCRETIONARY,5056
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Sears Holdings Corp,SHLDQ,2008-09-30,SH,501000.0,46843000.0,6746568.0,496952000.0,1.2052,16.3439,13,3,-92.574002,reduction,CONSUMER DISCRETIONARY,1061
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Greenlight Capital Re Ltd.,GLRE,2008-09-30,SH,250000.0,5748000.0,250000.0,5715000.0,0.1479,0.188,14,8,0.0,,FINANCE,6676
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",American International Group Inc.,AIG,2008-09-30,CALL,20350.0,1356000.0,0.0,0.0,0.0349,,15,999999,,new,FINANCE,193
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",MBIA Inc.,MBI,2008-09-30,PUT,0.0,0.0,873000.0,3832000.0,,0.126,999999,9,-100.0,soldall,FINANCE,2840
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Cadbury Plc ADR,CDSCY,2008-09-30,SH,0.0,0.0,22644.0,1139000.0,,0.0375,999999,11,-100.0,soldall,CONSUMER STAPLES,46042
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Wendys International Inc.,WEN,2008-09-30,SH,0.0,0.0,13087000.0,356228000.0,,11.7157,999999,5,-100.0,soldall,CONSUMER DISCRETIONARY,170136
