Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FARALLON CAPITAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2023-12-31,PUT,12340000.0,5865325400.0,8700000.0,3719076000.0,29.1155,18.6395,1,1,41.83908,addition,FINANCE,3962
FARALLON CAPITAL MANAGEMENT LLC,IQVIA Holdings Inc,IQV,2023-12-31,SH,2961032.0,685123584.0,2766332.0,544275821.0,3.401,2.7278,2,7,7.038201,addition,HEALTH CARE,174607
FARALLON CAPITAL MANAGEMENT LLC,Exelixis Inc,EXEL,2023-12-31,SH,26634500.0,638961655.0,25860000.0,565041000.0,3.1718,2.8319,3,6,2.994973,addition,HEALTH CARE,5525
FARALLON CAPITAL MANAGEMENT LLC,Thermo Fisher Scientific Inc.,TMO,2023-12-31,SH,1203131.0,638609903.0,1047531.0,530228766.0,3.1701,2.6574,4,8,14.853976,addition,HEALTH CARE,468
FARALLON CAPITAL MANAGEMENT LLC,UnitedHealth Group Inc.,UNH,2023-12-31,SH,1202600.0,633132822.0,1346700.0,678992673.0,3.1429,3.403,5,4,-10.70023,reduction,HEALTH CARE,153
FARALLON CAPITAL MANAGEMENT LLC,TransUnion,TRU,2023-12-31,SH,9122956.0,626838307.0,9233256.0,662855448.0,3.1116,3.3221,6,5,-1.194595,reduction,INFORMATION TECHNOLOGY,178106
FARALLON CAPITAL MANAGEMENT LLC,Salesforce.com Inc.,CRM,2023-12-31,SH,1925738.0,506738697.0,2525638.0,512148874.0,2.5155,2.5668,7,9,-23.752414,reduction,INFORMATION TECHNOLOGY,6241
FARALLON CAPITAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2023-12-31,SH,1338578.0,503358871.0,1349178.0,426002954.0,2.4987,2.1351,8,12,-0.785664,reduction,INFORMATION TECHNOLOGY,178
FARALLON CAPITAL MANAGEMENT LLC,Westinghouse Air Brake Technologies Corp,WAB,2023-12-31,SH,3938308.0,499771285.0,3256047.0,346020115.0,2.4809,1.7342,9,16,20.953659,addition,INDUSTRIALS,736
FARALLON CAPITAL MANAGEMENT LLC,Aramark,ARMK,2023-12-31,SH,16899254.0,474869037.0,16808637.0,421126140.0,2.3572,2.1106,10,13,0.53911,addition,CONSUMER DISCRETIONARY,164676
FARALLON CAPITAL MANAGEMENT LLC,New York Times Co. Class A,NYT,2023-12-31,SH,9476791.0,464267991.0,7964791.0,328149389.0,2.3046,1.6446,11,19,18.983549,addition,COMMUNICATIONS,5142
