Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,2008-03-31,SH,32380640.0,713135000.0,17951160.0,620643000.0,9.8975,7.8011,1,3,80.381881,addition,COMMUNICATIONS,4112
LONE PINE CAPITAL LLC,America Movil S.A.B.DE C.V.,AMX,2008-03-31,SH,20429048.0,650563000.0,25996782.0,797971000.0,9.0291,10.03,2,1,-21.417012,reduction,UTILITIES AND TELECOMMUNICATIONS,3509
LONE PINE CAPITAL LLC,QUALCOMM Inc.,QCOM,2008-03-31,SH,13295259.0,545106000.0,16421924.0,646203000.0,7.5655,8.1224,3,2,-19.039578,reduction,INFORMATION TECHNOLOGY,273
LONE PINE CAPITAL LLC,XTO Energy Inc.,XTO,2008-03-31,SH,8069313.0,499168000.0,0.0,0.0,6.9279,,4,999999,,new,ENERGY,478
LONE PINE CAPITAL LLC,Apple Inc,AAPL,2008-03-31,SH,81777444.0,419109000.0,16985304.0,120159000.0,5.8168,1.5103,5,24,381.459996,addition,INFORMATION TECHNOLOGY,195
LONE PINE CAPITAL LLC,SANDRIDGE ENERGY INC. PERP PFD,SDOCQ,2008-03-31,SH,10059729.0,393838000.0,6557039.0,235135000.0,5.466,2.9555,6,15,53.418776,addition,ENERGY,5566
LONE PINE CAPITAL LLC,Fastenal Co.,FAST,2008-03-31,SH,27980684.0,321288000.0,31518428.0,318494000.0,4.4591,4.0033,7,9,-11.224367,reduction,INDUSTRIALS,3446
LONE PINE CAPITAL LLC,CME Group Inc,CME,2008-03-31,SH,594936.0,279084000.0,450430.0,308995000.0,3.8734,3.8839,8,10,32.081789,addition,FINANCE,4861
LONE PINE CAPITAL LLC,Monsanto Co. (New),MON,2008-03-31,SH,2441900.0,272272000.0,0.0,0.0,3.7788,,9,999999,,new,MATERIALS,16
LONE PINE CAPITAL LLC,CBRE Group Inc Common Stock Class A,CBRE,2008-03-31,SH,11841207.0,256244000.0,0.0,0.0,3.5564,,10,999999,,new,REAL ESTATE,4017
LONE PINE CAPITAL LLC,Southwestern Energy Co.,SWN,2008-03-31,SH,7373812.0,248424000.0,20406488.0,568525000.0,3.4479,7.146,11,4,-63.865355,reduction,ENERGY,3900
LONE PINE CAPITAL LLC,Infosys Ltd ADR,INFY,2008-03-31,SH,55483296.0,248080000.0,30915904.0,175293000.0,3.4431,2.2033,12,19,79.465223,addition,INFORMATION TECHNOLOGY,11432
LONE PINE CAPITAL LLC,Booking Holdings Inc. (Priceline),BKNG,2008-03-31,SH,2047911.0,247511000.0,3122957.0,358703000.0,3.4352,4.5087,13,7,-34.423977,reduction,CONSUMER DISCRETIONARY,4288
LONE PINE CAPITAL LLC,VISA Inc,V,2008-03-31,SH,15600000.0,243204000.0,0.0,0.0,3.3754,,14,999999,,new,FINANCE,45920
LONE PINE CAPITAL LLC,Brookfield Corporation,BN,2008-03-31,SH,23686295.26,229361000.0,34209677.23,437193000.0,3.1833,5.4953,15,5,-30.761418,reduction,REAL ESTATE,11424
LONE PINE CAPITAL LLC,MSC Industrial Direct Inc.,MSM,2008-03-31,SH,5173605.0,218585000.0,4717664.0,190924000.0,3.0337,2.3998,16,17,9.66455,addition,INDUSTRIALS,5127
LONE PINE CAPITAL LLC,Mastercard Inc,MA,2008-03-31,SH,9210680.0,205389000.0,9911130.0,213288000.0,2.8506,2.6809,17,16,-7.067307,reduction,FINANCE,4044
LONE PINE CAPITAL LLC,TeraData Corp.,TDC,2008-03-31,SH,9254453.0,204153000.0,0.0,0.0,2.8334,,18,999999,,new,INFORMATION TECHNOLOGY,3673
LONE PINE CAPITAL LLC,Illumina Inc,ILMN,2008-03-31,SH,4802478.0,182254000.0,0.0,0.0,2.5295,,19,999999,,new,HEALTH CARE,3617
LONE PINE CAPITAL LLC,Eagle Materials Inc.,EXP,2008-03-31,SH,4590559.0,163194000.0,4590559.0,162873000.0,2.265,2.0472,20,20,0.0,,MATERIALS,2704
LONE PINE CAPITAL LLC,Global X Emerging Markets Great Consumer ETF-,EMC,2008-03-31,SH,10655975.0,152807000.0,14278599.0,264582000.0,2.1208,3.3256,21,13,-25.371005,reduction,INFORMATION TECHNOLOGY,398
LONE PINE CAPITAL LLC,Dicks Sporting Goods Inc,DKS,2008-03-31,SH,5029142.0,134680000.0,5631546.0,156332000.0,1.8692,1.965,22,21,-10.696956,reduction,CONSUMER DISCRETIONARY,5075
LONE PINE CAPITAL LLC,Leidos Holdings Inc,LDOS,2008-03-31,SH,2865938.36,131550000.0,2962603.76,147179000.0,1.8258,1.85,23,22,-3.262853,reduction,INDUSTRIALS,4908
LONE PINE CAPITAL LLC,Sears Holdings Corp,SHLDQ,2008-03-31,PUT,986800.0,100742000.0,0.0,0.0,1.3982,,24,999999,,new,CONSUMER DISCRETIONARY,1061
LONE PINE CAPITAL LLC,Bunge Ltd. ADR,BG,2008-03-31,PUT,550000.0,47784000.0,550000.0,64026000.0,0.6632,0.8048,25,26,0.0,,CONSUMER STAPLES,1062
LONE PINE CAPITAL LLC,NutriSystem Inc,NTRI,2008-03-31,PUT,2718600.0,40969000.0,718600.0,19388000.0,0.5686,0.2437,26,31,278.318954,addition,CONSUMER DISCRETIONARY,3383
LONE PINE CAPITAL LLC,Deltek Inc,PROJ,2008-03-31,SH,2206293.0,28638000.0,1863014.0,28374000.0,0.3975,0.3566,27,29,18.426002,addition,INFORMATION TECHNOLOGY,5598
LONE PINE CAPITAL LLC,SRA International Inc.,SRX,2008-03-31,SH,1075600.0,26148000.0,1075600.0,31676000.0,0.3629,0.3981,28,27,0.0,,INFORMATION TECHNOLOGY,4916
LONE PINE CAPITAL LLC,New York Times Co. Class A,NYT,2008-03-31,PUT,100000.0,1888000.0,0.0,0.0,0.0262,,29,999999,,new,COMMUNICATIONS,5142
LONE PINE CAPITAL LLC,Schlumberger Ltd.,SLB,2008-03-31,SH,0.0,0.0,4085900.0,401930000.0,,5.052,999999,6,-100.0,soldall,ENERGY,276
LONE PINE CAPITAL LLC,Tapestry Inc,TPR,2008-03-31,SH,0.0,0.0,11328047.0,346412000.0,,4.3542,999999,8,-100.0,soldall,CONSUMER DISCRETIONARY,11325
LONE PINE CAPITAL LLC,Perdoceo Education Corp. (Career Education),PRDO,2008-03-31,PUT,0.0,0.0,254900.0,6408000.0,,0.0805,999999,34,-100.0,soldall,CONSUMER DISCRETIONARY,11332
LONE PINE CAPITAL LLC,Sina Corp,SINA,2008-03-31,SH,0.0,0.0,343190.0,15207000.0,,0.1911,999999,32,-100.0,soldall,COMMUNICATIONS,5478
LONE PINE CAPITAL LLC,MSCI Inc,MSCI,2008-03-31,SH,0.0,0.0,22700.0,872000.0,,0.011,999999,36,-100.0,soldall,FINANCE,89238
LONE PINE CAPITAL LLC,CarMax Inc.,KMX,2008-03-31,SH,0.0,0.0,5155456.0,101820000.0,,1.2798,999999,25,-100.0,soldall,CONSUMER DISCRETIONARY,5061
LONE PINE CAPITAL LLC,WNS (Holdings) Ltd ADR,WNS,2008-03-31,SH,0.0,0.0,1858966.0,30394000.0,,0.382,999999,28,-100.0,soldall,INFORMATION TECHNOLOGY,4975
LONE PINE CAPITAL LLC,Beyond Inc,BYON,2008-03-31,PUT,0.0,0.0,635000.0,9862000.0,,0.124,999999,33,-100.0,soldall,CONSUMER DISCRETIONARY,700
LONE PINE CAPITAL LLC,American Eagle Outfitters Inc,AEO,2008-03-31,SH,0.0,0.0,8546293.0,177507000.0,,2.2312,999999,18,-100.0,soldall,CONSUMER DISCRETIONARY,749
LONE PINE CAPITAL LLC,Eastman Kodak Co. (Old),EKDKQ,2008-03-31,PUT,0.0,0.0,1150000.0,25151000.0,,0.3161,999999,30,-100.0,soldall,CONSUMER DISCRETIONARY,778
LONE PINE CAPITAL LLC,Vulcan Materials Company,VMC,2008-03-31,SH,0.0,0.0,3545961.0,280450000.0,,3.5251,999999,12,-100.0,soldall,MATERIALS,3710
LONE PINE CAPITAL LLC,Burlington Northern Santa Fe Corp.,BNI,2008-03-31,SH,0.0,0.0,3636004.0,302625000.0,,3.8038,999999,11,-100.0,soldall,TRANSPORTS,1052
LONE PINE CAPITAL LLC,Intercontinental Exchange Inc,ICE,2008-03-31,SH,0.0,0.0,6768105.0,260572000.0,,3.2752,999999,14,-100.0,soldall,FINANCE,2811
LONE PINE CAPITAL LLC,PharMerica Corp,PMC,2008-03-31,SH,0.0,0.0,406897.0,5648000.0,,0.071,999999,35,-100.0,soldall,HEALTH CARE,2710
LONE PINE CAPITAL LLC,Fidelity National Information Services Inc,FIS,2008-03-31,SH,0.0,0.0,3005849.0,125013000.0,,1.5713,999999,23,-100.0,soldall,FINANCE,2403
