Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
LONE PINE CAPITAL LLC,Apple Inc,AAPL,2011-12-31,SH,60214756.0,870963000.0,57663956.0,785301000.0,6.0919,6.0498,1,1,4.423561,addition,INFORMATION TECHNOLOGY,195
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,2011-12-31,SH,26945940.0,870219000.0,18767760.0,483307000.0,6.0867,3.7233,2,7,43.575685,addition,COMMUNICATIONS,4112
LONE PINE CAPITAL LLC,Booking Holdings Inc. (Priceline),BKNG,2011-12-31,SH,1466623.0,685954000.0,646389.0,290526000.0,4.7979,2.2382,3,17,126.894796,addition,CONSUMER DISCRETIONARY,4288
LONE PINE CAPITAL LLC,Ralph Lauren Corp. Class A,RL,2011-12-31,SH,4679814.0,646189000.0,4215814.0,546791000.0,4.5198,4.2124,4,4,11.006178,addition,CONSUMER DISCRETIONARY,5153
LONE PINE CAPITAL LLC,Dollar General Corp.,DG,2011-12-31,SH,15341132.0,631134000.0,15811147.0,597029000.0,4.4145,4.5994,5,3,-2.972681,reduction,CONSUMER DISCRETIONARY,85548
LONE PINE CAPITAL LLC,Express Scripts Inc.,ESRX,2011-12-31,SH,13778810.0,615775000.0,13443610.0,498355000.0,4.307,3.8392,6,5,2.493378,addition,HEALTH CARE,11326
LONE PINE CAPITAL LLC,SSgA SPDR Gold Shares,GLD,2011-12-31,SH,3750348.0,570015000.0,0.0,0.0,3.987,,7,999999,,new,MATERIALS,3418
LONE PINE CAPITAL LLC,VISA Inc,V,2011-12-31,SH,19188312.0,487047000.0,9088768.0,194772000.0,3.4066,1.5005,8,27,111.121155,addition,FINANCE,45920
LONE PINE CAPITAL LLC,Crown Castle International Corp,CCI,2011-12-31,SH,10584118.0,474168000.0,12145787.0,493969000.0,3.3166,3.8055,9,6,-12.857701,reduction,UTILITIES AND TELECOMMUNICATIONS,2617
LONE PINE CAPITAL LLC,Cognizant Technology Solutions Corp,CTSH,2011-12-31,SH,13226986.0,425314000.0,21394134.0,670706000.0,2.9749,5.167,10,2,-38.174707,reduction,INFORMATION TECHNOLOGY,3996
LONE PINE CAPITAL LLC,Monsanto Co. (New),MON,2011-12-31,SH,5925885.0,415227000.0,5219837.0,313399000.0,2.9043,2.4144,11,14,13.526246,addition,MATERIALS,16
LONE PINE CAPITAL LLC,Las Vegas Sands Corp,LVS,2011-12-31,SH,9697250.0,414363000.0,7366136.0,282418000.0,2.8983,2.1757,12,18,31.646361,addition,CONSUMER DISCRETIONARY,3998
LONE PINE CAPITAL LLC,NetApp Inc.,NTAP,2011-12-31,SH,9999193.0,362671000.0,9519193.0,322986000.0,2.5367,2.4882,13,13,5.042444,addition,INFORMATION TECHNOLOGY,693
LONE PINE CAPITAL LLC,Oceaneering International Inc.,OII,2011-12-31,SH,7839018.0,361614000.0,6043228.0,213568000.0,2.5293,1.6453,14,26,29.715741,addition,ENERGY,5613
LONE PINE CAPITAL LLC,iPath S&P 500 VIX Short-Term Futures ETN due 1/30/2019,VXX,2011-12-31,PUT,38332.42,348659000.0,30519.92,416985000.0,2.4387,3.2124,15,8,25.598036,addition,FINANCE,76716
LONE PINE CAPITAL LLC,QUALCOMM Inc.,QCOM,2011-12-31,SH,6327518.0,346115000.0,7222518.0,351231000.0,2.4209,2.7058,16,11,-12.3918,reduction,INFORMATION TECHNOLOGY,273
LONE PINE CAPITAL LLC,TeraData Corp.,TDC,2011-12-31,SH,6931662.0,336255000.0,3507642.0,187764000.0,2.3519,1.4465,17,29,97.616005,addition,INFORMATION TECHNOLOGY,3673
LONE PINE CAPITAL LLC,NetEase Inc ADR,NTES,2011-12-31,SH,37317700.0,334740000.0,31897900.0,243445000.0,2.3413,1.8755,18,24,16.991087,addition,COMMUNICATIONS,6030
LONE PINE CAPITAL LLC,TechnipFMC plc Ordinary Share (FMC Technologies),FTI,2011-12-31,SH,8384252.35,325826000.0,0.0,0.0,2.279,,19,999999,,new,ENERGY,4031
LONE PINE CAPITAL LLC,Wyndham Destinations Inc,TNL,2011-12-31,SH,8259034.0,312439000.0,7643808.0,217925000.0,2.1854,1.6789,20,25,8.048685,addition,CONSUMER DISCRETIONARY,1078
LONE PINE CAPITAL LLC,TransDigm Group Inc,TDG,2011-12-31,SH,3119601.0,298483000.0,3089601.0,252328000.0,2.0877,1.9439,21,22,0.970999,addition,INDUSTRIALS,2714
LONE PINE CAPITAL LLC,Equinix Inc,EQIX,2011-12-31,SH,2779594.0,281851000.0,3142821.0,279177000.0,1.9714,2.1507,22,19,-11.557356,reduction,INFORMATION TECHNOLOGY,4818
LONE PINE CAPITAL LLC,Baidu Inc ADR,BIDU,2011-12-31,SH,2397810.0,279273000.0,0.0,0.0,1.9534,,23,999999,,new,COMMUNICATIONS,4807
LONE PINE CAPITAL LLC,Williams-Sonoma Inc.,WSM,2011-12-31,SH,6235380.0,240062000.0,5824323.0,179331000.0,1.6791,1.3815,24,30,7.057593,addition,CONSUMER DISCRETIONARY,5191
LONE PINE CAPITAL LLC,New Oriental Education & Tech Group Inc ADR,EDU,2011-12-31,SH,99572100.0,239471000.0,67268510.0,154516000.0,1.675,1.1904,25,39,48.02186,addition,CONSUMER DISCRETIONARY,5470
LONE PINE CAPITAL LLC,Fossil Group Inc.,FOSL,2011-12-31,SH,2985195.0,236905000.0,1984441.0,160859000.0,1.657,1.2392,26,38,50.43002,addition,CONSUMER DISCRETIONARY,4033
LONE PINE CAPITAL LLC,Trip.com Group Ltd,TCOM,2011-12-31,SH,18813702.0,220120000.0,17192010.0,276405000.0,1.5396,2.1294,27,20,9.432824,addition,CONSUMER DISCRETIONARY,6019
LONE PINE CAPITAL LLC,Wabco Holdings Inc,WBC,2011-12-31,SH,4910277.0,213106000.0,4397934.0,166506000.0,1.4906,1.2827,28,35,11.649629,addition,CONSUMER DISCRETIONARY,5954
LONE PINE CAPITAL LLC,Lululemon Athletica inc.,LULU,2011-12-31,SH,4539163.0,211797000.0,0.0,0.0,1.4814,,29,999999,,new,CONSUMER DISCRETIONARY,11406
LONE PINE CAPITAL LLC,R1 RCM Inc.,RCM,2011-12-31,SH,9058266.0,208159000.0,7841405.0,166473000.0,1.456,1.2825,30,36,15.518405,addition,HEALTH CARE,90361
LONE PINE CAPITAL LLC,Starz Series A,STRZA,2011-12-31,SH,19767330.31,176648000.0,32733084.32,244578000.0,1.2356,1.8842,31,23,-39.610548,reduction,CONSUMER DISCRETIONARY,3415
LONE PINE CAPITAL LLC,El Paso Corp.,EP,2011-12-31,SH,6560799.0,174320000.0,0.0,0.0,1.2193,,32,999999,,new,ENERGY,644
LONE PINE CAPITAL LLC,V.F. Corp. (Vanity Fair Mills Inc.),VFC,2011-12-31,SH,5780466.0,172802000.0,0.0,0.0,1.2087,,33,999999,,new,CONSUMER DISCRETIONARY,3730
LONE PINE CAPITAL LLC,Sensata Technologies Holding N.V.,ST,2011-12-31,SH,6155016.0,161754000.0,6670287.0,176496000.0,1.1314,1.3597,34,31,-7.72487,reduction,INFORMATION TECHNOLOGY,71922
LONE PINE CAPITAL LLC,Willis Towers Watson Public Limited Co,WTW,2011-12-31,SH,1332364.36,136942000.0,0.0,0.0,0.9578,,35,999999,,new,FINANCE,4158
LONE PINE CAPITAL LLC,KEURIG GREEN MTN INC,GMCR,2011-12-31,SH,2784721.0,124895000.0,0.0,0.0,0.8736,,36,999999,,new,CONSUMER STAPLES,6362
LONE PINE CAPITAL LLC,Ameriprise Financial Inc.,AMP,2011-12-31,SH,2351418.0,116724000.0,2351418.0,92552000.0,0.8164,0.713,37,42,0.0,,FINANCE,536
LONE PINE CAPITAL LLC,Capri Holdings Ltd (Michael Kors Holdings),CPRI,2011-12-31,SH,3651155.0,99494000.0,0.0,0.0,0.6959,,38,999999,,new,INDUSTRIALS,117505
LONE PINE CAPITAL LLC,Grace (W.R.) & Co. (DE),GRA,2011-12-31,SH,1984147.0,91112000.0,0.0,0.0,0.6373,,39,999999,,new,MATERIALS,881
LONE PINE CAPITAL LLC,NetApp Inc.,NTAP,2011-12-31,CALL,2200000.0,79794000.0,2200000.0,74646000.0,0.5581,0.5751,40,45,0.0,,INFORMATION TECHNOLOGY,693
LONE PINE CAPITAL LLC,SolarWinds Inc.,SWI,2011-12-31,SH,5576162.0,77927000.0,7532162.0,82929000.0,0.5451,0.6389,41,44,-25.96864,reduction,INFORMATION TECHNOLOGY,78082
LONE PINE CAPITAL LLC,eBay Inc.,EBAY,2011-12-31,SH,2517124.0,76344000.0,0.0,0.0,0.534,,42,999999,,new,CONSUMER DISCRETIONARY,399
LONE PINE CAPITAL LLC,VanceInfo Technologies Inc,VIT,2011-12-31,SH,7862536.0,71313000.0,7862536.0,52915000.0,0.4988,0.4076,43,48,0.0,,INFORMATION TECHNOLOGY,10431
LONE PINE CAPITAL LLC,Medco Health Solutions Inc.,MHS,2011-12-31,CALL,1100000.0,61490000.0,0.0,0.0,0.4301,,44,999999,,new,HEALTH CARE,430
LONE PINE CAPITAL LLC,Kinder Morgan Inc. (DE),KMI,2011-12-31,SH,1846158.0,59391000.0,0.0,0.0,0.4154,,45,999999,,new,UTILITIES AND TELECOMMUNICATIONS,111456
LONE PINE CAPITAL LLC,Fossil Group Inc.,FOSL,2011-12-31,CALL,640000.0,50790000.0,0.0,0.0,0.3553,,46,999999,,new,CONSUMER DISCRETIONARY,4033
LONE PINE CAPITAL LLC,iSoftStone Holdings Ltd,ISS,2011-12-31,SH,5253739.0,45970000.0,5053798.0,32799000.0,0.3215,0.2527,47,51,3.956252,addition,INFORMATION TECHNOLOGY,108023
LONE PINE CAPITAL LLC,Sears Holdings Corp,SHLDQ,2011-12-31,PUT,1305400.0,41486000.0,2364200.0,135989000.0,0.2902,1.0476,48,40,-44.784705,reduction,CONSUMER DISCRETIONARY,1061
LONE PINE CAPITAL LLC,21st Century Fox Inc. Class B,TFCF,2011-12-31,SH,1907038.0,34022000.0,26522223.0,410564000.0,0.238,3.1629,49,9,-92.80966,reduction,COMMUNICATIONS,4047
LONE PINE CAPITAL LLC,KEURIG GREEN MTN INC,GMCR,2011-12-31,CALL,700000.0,31395000.0,0.0,0.0,0.2196,,50,999999,,new,CONSUMER STAPLES,6362
LONE PINE CAPITAL LLC,HOMEINNS HOTEL GROUP SPONSORED ADR,HMIN,2011-12-31,SH,1159739.0,29921000.0,918939.0,23681000.0,0.2093,0.1824,51,53,26.204133,addition,CONSUMER DISCRETIONARY,6851
LONE PINE CAPITAL LLC,Huazhu Grp Ltd ADS ADR,HTHT,2011-12-31,SH,6832840.0,24257000.0,4187404.0,14331000.0,0.1697,0.1104,52,55,63.176039,addition,CONSUMER DISCRETIONARY,89141
LONE PINE CAPITAL LLC,Intel Corp.,INTC,2011-12-31,PUT,945000.0,22916000.0,0.0,0.0,0.1603,,53,999999,,new,INFORMATION TECHNOLOGY,236
LONE PINE CAPITAL LLC,Tesla Inc,TSLA,2011-12-31,PUT,10545000.0,20078000.0,0.0,0.0,0.1404,,54,999999,,new,CONSUMER DISCRETIONARY,90516
LONE PINE CAPITAL LLC,Arcos Dorados Holdings Inc,ARCO,2011-12-31,SH,82459.9,16929000.0,82459.9,19122000.0,0.1184,0.1473,55,54,0.0,,CONSUMER DISCRETIONARY,112543
LONE PINE CAPITAL LLC,7 Days Group Holdings Limited,SVN,2011-12-31,SH,1365951.0,15230000.0,999322.0,12651000.0,0.1065,0.0975,56,56,36.687774,addition,CONSUMER DISCRETIONARY,7610
LONE PINE CAPITAL LLC,Yandex N.V.,YNDX,2011-12-31,SH,637699.0,12563000.0,1243941.0,25451000.0,0.0879,0.1961,57,52,-48.735591,reduction,COMMUNICATIONS,112305
LONE PINE CAPITAL LLC,Bed Bath & Beyond Inc.,BBBYQ,2011-12-31,PUT,280000.0,6544000.0,0.0,0.0,0.0458,,58,999999,,new,CONSUMER DISCRETIONARY,755
LONE PINE CAPITAL LLC,Express Scripts Inc.,ESRX,2011-12-31,CALL,0.0,0.0,994700.0,36874000.0,,0.2841,999999,50,-100.0,soldall,HEALTH CARE,11326
LONE PINE CAPITAL LLC,Schlumberger Ltd.,SLB,2011-12-31,SH,0.0,0.0,6041581.0,360864000.0,,2.78,999999,10,-100.0,soldall,ENERGY,276
LONE PINE CAPITAL LLC,Dollar Tree Inc.,DLTR,2011-12-31,SH,0.0,0.0,7132902.0,267983000.0,,2.0645,999999,21,-100.0,soldall,CONSUMER DISCRETIONARY,2640
LONE PINE CAPITAL LLC,Grifols S.A. ADR,GRFS,2011-12-31,SH,0.0,0.0,7067971.0,45164000.0,,0.3479,999999,49,-100.0,soldall,HEALTH CARE,112623
LONE PINE CAPITAL LLC,Raytheon Technologies Corp. (United Technologies),RTX,2011-12-31,SH,0.0,0.0,3917708.1,173474000.0,,1.3364,999999,32,-100.0,soldall,INDUSTRIALS,285
LONE PINE CAPITAL LLC,Coca Cola Co.,KO,2011-12-31,SH,0.0,0.0,5048400.0,170535000.0,,1.3138,999999,33,-100.0,soldall,CONSUMER STAPLES,386
