Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
LONE PINE CAPITAL LLC,Shopify Inc,SHOP,2020-12-31,SH,17952900.0,2032179000.0,17225480.0,1762115000.0,7.3864,7.569,1,1,4.22293,addition,COMMUNICATIONS,177657
LONE PINE CAPITAL LLC,Coupa Software Inc,COUP,2020-12-31,SH,4220706.0,1430439000.0,4329269.0,1187259000.0,5.1992,5.0998,2,5,-2.507652,reduction,INFORMATION TECHNOLOGY,198140
LONE PINE CAPITAL LLC,Microsoft Corp.,MSFT,2020-12-31,SH,6312495.0,1404025000.0,6440494.0,1354629000.0,5.1032,5.8187,3,3,-1.98741,reduction,INFORMATION TECHNOLOGY,178
LONE PINE CAPITAL LLC,Global Payments Inc.,GPN,2020-12-31,SH,6331020.0,1363828000.0,6395026.0,1135629000.0,4.9571,4.878,4,7,-1.000872,reduction,INFORMATION TECHNOLOGY,409
LONE PINE CAPITAL LLC,Netflix Inc,NFLX,2020-12-31,SH,2452120.0,1325935000.0,2251223.0,1125679000.0,4.8194,4.8353,5,8,8.923905,addition,COMMUNICATIONS,692
LONE PINE CAPITAL LLC,UnitedHealth Group Inc.,UNH,2020-12-31,SH,3180020.0,1115169000.0,3946431.0,1230379000.0,4.0533,5.285,6,4,-19.420357,reduction,HEALTH CARE,153
LONE PINE CAPITAL LLC,Adobe Systems Inc.,ADBE,2020-12-31,SH,2020738.0,1010611000.0,1689613.0,828637000.0,3.6733,3.5593,7,16,19.597683,addition,INFORMATION TECHNOLOGY,4294
LONE PINE CAPITAL LLC,MercadoLibre Inc,MELI,2020-12-31,SH,597111.0,1000292000.0,213602.0,231220000.0,3.6358,0.9932,8,26,179.543731,addition,COMMUNICATIONS,5468
LONE PINE CAPITAL LLC,Snap Inc Class A,SNAP,2020-12-31,SH,19510587.0,976895000.0,0.0,0.0,3.5507,,9,999999,,new,UTILITIES AND TELECOMMUNICATIONS,198512
LONE PINE CAPITAL LLC,Bath & Body Works Inc (L Brands),BBWI,2020-12-31,SH,32489921.28,976799000.0,32489921.28,835493000.0,3.5504,3.5888,10,15,0.0,,CONSUMER DISCRETIONARY,1043
