Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
SOROS FUND MANAGEMENT LLC,JetBlue Airways Corp,JBLU,2002-06-30,SH,21456312.75,289644000.0,0.0,0.0,12.2344,,1,999999,,new,TRANSPORTS,994
SOROS FUND MANAGEMENT LLC,Phelps Dodge Corp.,PD,2002-06-30,SH,6454400.0,132961000.0,2576000.0,54225000.0,5.6162,2.1917,2,6,150.559006,addition,MATERIALS,103873
SOROS FUND MANAGEMENT LLC,Burlington Northern Santa Fe Corp.,BNI,2002-06-30,SH,3077000.0,92310000.0,1256100.0,37909000.0,3.8991,1.5323,3,13,144.964573,addition,TRANSPORTS,1052
SOROS FUND MANAGEMENT LLC,Home Depot Inc. (The),HD,2002-06-30,SH,1825000.0,67032000.0,0.0,0.0,2.8314,,4,999999,,new,CONSUMER DISCRETIONARY,354
SOROS FUND MANAGEMENT LLC,Trigon Healthcare Inc. Class A,TGH,2002-06-30,SH,567100.0,57039000.0,424500.0,31337000.0,2.4093,1.2666,5,19,33.592462,addition,FINANCE,105704
SOROS FUND MANAGEMENT LLC,Apex Silver Mines Ltd,APXSQ,2002-06-30,SH,3405071.0,49374000.0,3405071.0,45662000.0,2.0855,1.8456,6,8,0.0,,MATERIALS,4008
SOROS FUND MANAGEMENT LLC,Integra LifeSciences Holdings Corp,IART,2002-06-30,SH,4359950.0,47414000.0,4179050.0,58778000.0,2.0027,2.3758,7,4,4.328735,addition,HEALTH CARE,6509
SOROS FUND MANAGEMENT LLC,Pfizer Inc.,PFE,2002-06-30,SH,1324878.0,43995000.0,0.0,0.0,1.8583,,8,999999,,new,HEALTH CARE,265
SOROS FUND MANAGEMENT LLC,Axcan Pharma Inc,AXCA,2002-06-30,SH,2500000.0,37350000.0,2500000.0,31525000.0,1.5776,1.2742,9,18,0.0,,HEALTH CARE,11562
SOROS FUND MANAGEMENT LLC,Cendant Corp,cd,2002-06-30,PRN,47000000.0,37007000.0,27500000.0,27569000.0,1.5631,1.1143,10,23,70.909091,addition, ,141590
SOROS FUND MANAGEMENT LLC,DuPont de Nemours Inc.,DD,2002-06-30,SH,500850.0,36443000.0,0.0,0.0,1.5393,,11,999999,,new,MATERIALS,225
