Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
SOROS FUND MANAGEMENT LLC,JetBlue Airways Corp,JBLU,2004-06-30,SH,17705874.0,346799000.0,17705874.0,298049000.0,26.0659,16.9419,1,1,0.0,,TRANSPORTS,994
SOROS FUND MANAGEMENT LLC,Freddie Mac (Federal Home Loan Mortgage Corp.),FMCC,2004-06-30,CALL,1652000.0,104572000.0,1652000.0,97567000.0,7.8598,5.546,2,2,0.0,,FINANCE,2416
SOROS FUND MANAGEMENT LLC,Integra LifeSciences Holdings Corp,IART,2004-06-30,SH,4944812.0,87202000.0,4944812.0,75408000.0,6.5542,4.2864,3,7,0.0,,HEALTH CARE,6509
SOROS FUND MANAGEMENT LLC,VITESSE SEMICONDUCTOR CORPORATION,VTSS,2004-06-30,PRN,26140000.0,52019000.0,22140000.0,43727000.0,3.9098,2.4856,4,11,18.066847,addition,INFORMATION TECHNOLOGY,72871
SOROS FUND MANAGEMENT LLC,Dreyers Grand Ice Cream Holdings Inc.,DRYR,2004-06-30,SH,642729.0,50782000.0,642729.0,50859000.0,3.8168,2.891,5,10,0.0,,CONSUMER STAPLES,99939
SOROS FUND MANAGEMENT LLC,LSI Corp. (CA),LSI,2004-06-30,PRN,45964000.0,44815000.0,36664000.0,36389000.0,3.3684,2.0685,6,13,25.365481,addition,INFORMATION TECHNOLOGY,922
SOROS FUND MANAGEMENT LLC,Apex Silver Mines Ltd,APXSQ,2004-06-30,SH,2358221.0,40208000.0,2358221.0,53201000.0,3.0221,3.0241,7,9,0.0,,MATERIALS,4008
SOROS FUND MANAGEMENT LLC,Barrier Therapeutics Inc,BTRX,2004-06-30,SH,2754738.0,38594000.0,0.0,0.0,2.9008,,8,999999,,new,HEALTH CARE,8956
SOROS FUND MANAGEMENT LLC,Sanmina Corp.,SANM,2004-06-30,PRN,10946855.6,34312000.0,7855737.5,24387000.0,2.5789,1.3862,9,17,39.348541,addition,INFORMATION TECHNOLOGY,713
SOROS FUND MANAGEMENT LLC,Biogen Inc,BIIB,2004-06-30,SH,529000.0,33459000.0,529000.0,29412000.0,2.5148,1.6719,10,14,0.0,,HEALTH CARE,4853
SOROS FUND MANAGEMENT LLC,MCG CAP CORP,MCGC,2004-06-30,SH,1990666.0,30616000.0,1990666.0,40172000.0,2.3011,2.2835,11,12,0.0,,FINANCE,2747
SOROS FUND MANAGEMENT LLC,Medtronic Plc,MDT,2004-06-30,SH,551500.0,26869000.0,551500.0,26334000.0,2.0195,1.4969,12,16,0.0,,HEALTH CARE,297
SOROS FUND MANAGEMENT LLC,GlobeSpan Inc.,GSPN,2004-06-30,PRN,26598000.0,26332000.0,18021000.0,18201000.0,1.9792,1.0346,13,24,47.594473,addition,INFORMATION TECHNOLOGY,101217
SOROS FUND MANAGEMENT LLC,Cypress Semiconductor Corp,CY,2004-06-30,PRN,105275625.0,22722000.0,86487975.0,18690000.0,1.7078,1.0624,14,20,21.722846,addition,INFORMATION TECHNOLOGY,3714
SOROS FUND MANAGEMENT LLC,EXIDE TECHNOLOGIES NEW COM,XIDEQ,2004-06-30,SH,933378.0,19088000.0,0.0,0.0,1.4347,,15,999999,,new,CONSUMER DISCRETIONARY,7152
SOROS FUND MANAGEMENT LLC,Photronics Inc.,PLAB,2004-06-30,PRN,18185000.0,18049000.0,11874000.0,11785000.0,1.3566,0.6699,16,36,53.149739,addition,INFORMATION TECHNOLOGY,2777
SOROS FUND MANAGEMENT LLC,Urigen Pharmaceuticals Inc.,URGP,2004-06-30,SH,2167744.0,15087000.0,2167744.0,12723000.0,1.134,0.7232,17,34,0.0,,HEALTH CARE,32235
SOROS FUND MANAGEMENT LLC,Brocade Communications Systems Inc,BRCD,2004-06-30,PRN,15500000.0,14028000.0,10500000.0,9713000.0,1.0544,0.5521,18,43,47.619048,addition,INFORMATION TECHNOLOGY,4196
SOROS FUND MANAGEMENT LLC,Mercury Interactive Corp.,MERQ,2004-06-30,PRN,13915000.0,13706000.0,9065000.0,9156000.0,1.0302,0.5205,19,46,53.502482,addition,INFORMATION TECHNOLOGY,102780
SOROS FUND MANAGEMENT LLC,Baxter International Inc.,BAX,2004-06-30,SH,385000.0,13286000.0,325000.0,10039000.0,0.9986,0.5706,20,40,18.461538,addition,HEALTH CARE,206
SOROS FUND MANAGEMENT LLC,P M C SIERRA INC,PMCS,2004-06-30,PRN,13264000.0,13198000.0,10764000.0,10764000.0,0.992,0.6119,21,38,23.225567,addition,INFORMATION TECHNOLOGY,941
SOROS FUND MANAGEMENT LLC,VanEck ChiNext ETF-VanEck ChiNext ETF,CNXT,2004-06-30,PRN,13724000.0,13192000.0,14724000.0,14570000.0,0.9915,0.8282,22,29,-6.791633,reduction,MUTUAL FUND,979
SOROS FUND MANAGEMENT LLC,Myogen Inc,MYOG,2004-06-30,SH,1677602.0,12985000.0,1677602.0,18370000.0,0.976,1.0442,23,22,0.0,,HEALTH CARE,103188
SOROS FUND MANAGEMENT LLC,Bank of America Corp. (North Carolina National Bank),BAC,2004-06-30,PUT,300000.0,12693000.0,0.0,0.0,0.954,,24,999999,,new,FINANCE,205
SOROS FUND MANAGEMENT LLC,Avaya Inc.,AV,2004-06-30,PRN,19000000.0,11977000.0,21000000.0,13755000.0,0.9002,0.7819,25,31,-9.52381,reduction,INFORMATION TECHNOLOGY,97400
SOROS FUND MANAGEMENT LLC,Bluefly Inc,BFLY,2004-06-30,SH,5287082.0,11367000.0,5287082.0,16919000.0,0.8544,0.9617,26,25,0.0,,CONSUMER DISCRETIONARY,6294
SOROS FUND MANAGEMENT LLC,Schering-Plough Inc.,SGP,2004-06-30,SH,599500.0,11079000.0,599500.0,9724000.0,0.8327,0.5527,27,42,0.0,,HEALTH CARE,530
SOROS FUND MANAGEMENT LLC,Wrigley (William Jr.) Co.,WWY,2004-06-30,SH,212500.0,10719000.0,0.0,0.0,0.8057,,28,999999,,new,CONSUMER STAPLES,4406
SOROS FUND MANAGEMENT LLC,Merck & Co,MRK,2004-06-30,SH,225320.0,10213000.0,0.0,0.0,0.7676,,29,999999,,new,HEALTH CARE,431
SOROS FUND MANAGEMENT LLC,Akamai Technologies Inc.,AKAM,2004-06-30,PRN,10000000.0,10075000.0,27828000.0,27828000.0,0.7573,1.5818,30,15,-64.064971,reduction,COMMUNICATIONS,3527
SOROS FUND MANAGEMENT LLC,Anheuser-Busch,BUD,2004-06-30,SH,185000.0,9990000.0,0.0,0.0,0.7509,,31,999999,,new,CONSUMER STAPLES,111563
SOROS FUND MANAGEMENT LLC,International Rectifier Corp.,IRF,2004-06-30,PRN,11009350.0,9946000.0,11009350.0,10175000.0,0.7476,0.5784,32,39,0.0,,INFORMATION TECHNOLOGY,5112
SOROS FUND MANAGEMENT LLC,Jack In The Box Inc,JACK,2004-06-30,SH,631400.0,9376000.0,1060000.0,13234000.0,0.7047,0.7523,33,33,-40.433962,reduction,CONSUMER DISCRETIONARY,6377
SOROS FUND MANAGEMENT LLC,Puradyn Filter Technologies Inc.,PFTI,2004-06-30,SH,4570000.0,8957000.0,4570000.0,9688000.0,0.6732,0.5507,34,44,0.0,,CONSUMER DISCRETIONARY,56411
